INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
2410,20220923_155212,1663973532.848372940,3746818332.848372940,11.59623,97.83472,29.91914,-163.67692,-185.19962,-359.08780,60.81908,92.48222,3.50783
2411,20220923_155213,1663973533.348330970,3746818333.348330970,11.59438,97.83090,29.92062,-163.66768,-185.19641,-359.07979,60.81293,92.47828,3.49822
2412,20220923_155213,1663973533.848760130,3746818333.848760130,11.57503,97.83756,29.91803,-163.73619,-185.19297,-359.07450,60.81440,92.47754,3.50660
2413,20220923_155214,1663973534.348802570,3746818334.348802570,11.41286,97.82917,29.91544,-163.78572,-185.19124,-359.08904,60.82870,92.47470,3.50721
2414,20220923_155214,1663973534.848884110,3746818334.848884100,11.57232,97.83608,29.91951,-163.88712,-185.19641,-359.08694,60.93850,92.47729,3.50499
2415,20220923_155215,1663973535.348673820,3746818335.348673820,11.68890,97.83238,29.92234,-163.64119,-185.19530,-359.07547,60.91447,92.48024,3.51374
2416,20220923_155215,1663973535.848056790,3746818335.848056790,11.66339,97.83546,29.92431,-163.59547,-185.19629,-359.08017,60.85519,92.47975,3.50549
2417,20220923_155216,1663973536.349084850,3746818336.349084850,11.68188,97.84150,29.92382,-163.59043,-185.19469,-359.08508,60.84053,92.47162,3.51251
2418,20220923_155216,1663973536.849524020,3746818336.849524020,11.68693,97.83041,29.92505,-163.60669,-185.19641,-359.08670,60.83843,92.47913,3.50512
2419,20220923_155217,1663973537.349928860,3746818337.349928850,11.68520,97.83682,29.92715,-163.60583,-185.20085,-359.09421,60.84151,92.47507,3.50672
2420,20220923_155217,1663973537.849797730,3746818337.849797720,11.69087,97.83361,29.92136,-163.60916,-185.19678,-359.08313,60.83523,92.47839,3.51214
2421,20220923_155218,1663973538.349611280,3746818338.349611280,11.68496,97.83657,29.92148,-163.60385,-185.19974,-359.08434,60.83239,92.47717,3.50647
2422,20220923_155218,1663973538.849091050,3746818338.849091050,11.68915,97.83657,29.92037,-163.60755,-185.19567,-359.08275,60.83856,92.47531,3.50549
2423,20220923_155219,1663973539.349198340,3746818339.349198340,11.69235,97.83300,29.92443,-163.61309,-185.20135,-359.08360,60.83769,92.48000,3.50413
2424,20220923_155219,1663973539.849762440,3746818339.849762440,11.68792,97.83016,29.92160,-163.60644,-185.20098,-359.08878,60.84077,92.47630,3.50672
2425,20220923_155220,1663973540.349735260,3746818340.349735260,11.68508,97.83423,29.92382,-163.60817,-185.19752,-359.08730,60.84213,92.47125,3.50869
2426,20220923_155220,1663973540.849587920,3746818340.849587920,11.69075,97.82708,29.92148,-163.61605,-185.19814,-359.09002,60.83893,92.47494,3.50758
2427,20220923_155221,1663973541.349101540,3746818341.349101540,11.68767,97.84754,29.92333,-163.61101,-185.19900,-359.08878,60.84127,92.47704,3.50586
2428,20220923_155221,1663973541.849845410,3746818341.849845410,11.68952,97.82942,29.92099,-163.61383,-185.19814,-359.09150,60.83412,92.47507,3.50881
2429,20220923_155222,1663973542.349270340,3746818342.349270340,11.68767,97.82893,29.91815,-163.60842,-185.19394,-359.09026,60.83942,92.47950,3.50549
2430,20220923_155222,1663973542.849624630,3746818342.849624630,11.69223,97.82893,29.92234,-163.60718,-185.19543,-359.07967,60.83511,92.47470,3.50684
2431,20220923_155223,1663973543.349866390,3746818343.349866390,11.69100,97.82609,29.91655,-163.60300,-185.19900,-359.08263,60.83819,92.47420,3.50524
2432,20220923_155223,1663973543.849783900,3746818343.849783900,11.68755,97.83078,29.92173,-163.60373,-185.19592,-359.07967,60.83954,92.47593,3.50413
2433,20220923_155224,1663973544.349964140,3746818344.349964140,11.69211,97.83682,29.92049,-163.60694,-185.19888,-359.08620,60.83843,92.47470,3.51054
2434,20220923_155224,1663973544.849806310,3746818344.849806310,11.68447,97.83053,29.92173,-163.60373,-185.19974,-359.08546,60.83745,92.47531,3.50894
2435,20220923_155225,1663973545.349569800,3746818345.349569800,11.69026,97.83053,29.92000,-163.60977,-185.19666,-359.08682,60.83375,92.47901,3.50586
2436,20220923_155225,1663973545.849878310,3746818345.849878310,11.69112,97.83534,29.92086,-163.60288,-185.19851,-359.08620,60.83572,92.48024,3.50844
2437,20220923_155226,1663973546.349748610,3746818346.349748610,11.68705,97.83287,29.91951,-163.60879,-185.19740,-359.07881,60.83437,92.47531,3.49994
2438,20220923_155226,1663973546.850057600,3746818346.850057600,11.68656,97.82548,29.92209,-163.60288,-185.19900,-359.08387,60.84361,92.47938,3.51251
2439,20220923_155227,1663973547.350835320,3746818347.350835320,11.68656,97.82745,29.92000,-163.60632,-185.20294,-359.08830,60.83757,92.47667,3.50623
2440,20220923_155227,1663973547.850112910,3746818347.850112910,11.68927,97.82868,29.92086,-163.60891,-185.19617,-359.08744,60.83695,92.48061,3.50499
2441,20220923_155228,1663973548.350797650,3746818348.350797650,11.69457,97.83361,29.91926,-163.60940,-185.19641,-359.08349,60.83128,92.47507,3.50598
2442,20220923_155228,1663973548.850800040,3746818348.850800040,11.69248,97.83558,29.91643,-163.60189,-185.20430,-359.08434,60.83387,92.47913,3.50524
2443,20220923_155229,1663973549.350757600,3746818349.350757600,11.68939,97.82807,29.92160,-163.60263,-185.19530,-359.08422,60.83658,92.47544,3.50623
2444,20220923_155229,1663973549.850197790,3746818349.850197790,11.69272,97.83645,29.92443,-163.60842,-185.19728,-359.07857,60.83584,92.47692,3.51227
2445,20220923_155230,1663973550.350429530,3746818350.350429530,11.68619,97.82881,29.91963,-163.61161,-185.20368,-359.08632,60.83769,92.47310,3.49933
2446,20220923_155230,1663973550.850431920,3746818350.850431920,11.68705,97.82905,29.92025,-163.60940,-185.19469,-359.08263,60.83905,92.47519,3.50179
2447,20220923_155231,1663973551.350848670,3746818351.350848670,11.69211,97.82991,29.92259,-163.60977,-185.19876,-359.08213,60.84003,92.48136,3.50610
2448,20220923_155231,1663973551.850711820,3746818351.850711820,11.69309,97.82991,29.92234,-163.60755,-185.19394,-359.08349,60.83289,92.48086,3.51202
2449,20220923_155232,1663973552.351069450,3746818352.351069450,11.68976,97.82720,29.91680,-163.60583,-185.19506,-359.09297,60.83449,92.47630,3.50487
2450,20220923_155232,1663973552.851149560,3746818352.851149560,11.68594,97.82819,29.91766,-163.60558,-185.20098,-359.08449,60.83535,92.47815,3.50438
2451,20220923_155233,1663973553.352042200,3746818353.352042200,11.68323,97.82696,29.91790,-163.60731,-185.19962,-359.08375,60.83486,92.47901,3.50820
2452,20220923_155233,1663973553.853005410,3746818353.853005410,11.69285,97.82930,29.91827,-163.60743,-185.20454,-359.08656,60.84386,92.48271,3.50093
2453,20220923_155234,1663973554.352573390,3746818354.352573390,11.69408,97.82548,29.91741,-163.61272,-185.19839,-359.08608,60.84127,92.48012,3.50709
2454,20220923_155234,1663973554.852468010,3746818354.852468010,11.69038,97.82437,29.91544,-163.61346,-185.20184,-359.09262,60.84201,92.47839,3.50758
2455,20220923_155235,1663973555.352494240,3746818355.352494240,11.68779,97.83090,29.92148,-163.61051,-185.20615,-359.08523,60.84016,92.46964,3.50697
2456,20220923_155235,1663973555.853173730,3746818355.853173730,11.69075,97.83078,29.91852,-163.61101,-185.20011,-359.07843,60.84336,92.46891,3.50672
2457,20220923_155236,1663973556.353344920,3746818356.353344920,11.68964,97.83497,29.91273,-163.60817,-185.20073,-359.08041,60.84558,92.47482,3.50931
2458,20220923_155236,1663973556.853143210,3746818356.853143210,11.69186,97.83053,29.91815,-163.60595,-185.19789,-359.09076,60.84164,92.47162,3.50413
2459,20220923_155237,1663973557.353518490,3746818357.353518480,11.69321,97.83016,29.91778,-163.61371,-185.20036,-359.08301,60.84422,92.46879,3.50918
2460,20220923_155237,1663973557.853071210,3746818357.853071210,11.68890,97.82881,29.91864,-163.60706,-185.19863,-359.08928,60.85002,92.47470,3.50364
2461,20220923_155238,1663973558.353518490,3746818358.353518480,11.69753,97.82770,29.91741,-163.61150,-185.20048,-359.08337,60.84595,92.47273,3.51066
2462,20220923_155238,1663973558.853145600,3746818358.853145600,11.69149,97.82585,29.92296,-163.60866,-185.19777,-359.08804,60.84373,92.47322,3.50635
2463,20220923_155239,1663973559.353182320,3746818359.353182310,11.69112,97.82622,29.91606,-163.60275,-185.20269,-359.08632,60.84287,92.46989,3.50302
2464,20220923_155239,1663973559.853339190,3746818359.853339190,11.69395,97.83780,29.92209,-163.60546,-185.19543,-359.08349,60.85224,92.46656,3.50142
2465,20220923_155240,1663973560.353921410,3746818360.353921410,11.69112,97.83213,29.91889,-163.60706,-185.20565,-359.08558,60.84324,92.47224,3.50536
2466,20220923_155240,1663973560.853479860,3746818360.853479860,11.69346,97.82782,29.91261,-163.60681,-185.20356,-359.07671,60.84188,92.47335,3.50623
2467,20220923_155241,1663973561.354804990,3746818361.354804990,11.68878,97.82905,29.92333,-163.61223,-185.20172,-359.09791,60.84632,92.47482,3.50635
2468,20220923_155241,1663973561.854058270,3746818361.854058260,11.69395,97.83238,29.92764,-163.60226,-185.19371,-359.08780,60.84595,92.47630,3.50302
2469,20220923_155242,1663973562.354170320,3746818362.354170320,11.69531,97.83226,29.92283,-163.61039,-185.19863,-359.08878,60.84386,92.47137,3.50179
2470,20220923_155242,1663973562.854790210,3746818362.854790210,11.69149,97.83435,29.92136,-163.60028,-185.19888,-359.08656,60.84595,92.47433,3.50389
2471,20220923_155243,1663973563.354849810,3746818363.354849810,11.68853,97.83250,29.91544,-163.60891,-185.20147,-359.07979,60.84792,92.47298,3.50734
2472,20220923_155243,1663973563.854848860,3746818363.854848860,11.68668,97.82683,29.91827,-163.60177,-185.19678,-359.07290,60.84176,92.47261,3.50844
2473,20220923_155244,1663973564.354203220,3746818364.354203220,11.69617,97.83731,29.91729,-163.60288,-185.19678,-359.07819,60.84312,92.47088,3.50487
2474,20220923_155244,1663973564.854983330,3746818364.854983330,11.69408,97.82856,29.91815,-163.60731,-185.19419,-359.08349,60.84644,92.47445,3.50364
2475,20220923_155245,1663973565.354694370,3746818365.354694370,11.69248,97.82523,29.91815,-163.60558,-185.20319,-359.09076,60.84903,92.47014,3.50167
2476,20220923_155245,1663973565.854695320,3746818365.854695320,11.68705,97.84014,29.92542,-163.60965,-185.19962,-359.08349,60.84299,92.47482,3.50536
2477,20220923_155246,1663973566.354692940,3746818366.354692940,11.68755,97.83398,29.91926,-163.60496,-185.20061,-359.08213,60.84201,92.46681,3.50721
2478,20220923_155246,1663973566.854690550,3746818366.854690550,11.69124,97.83053,29.92222,-163.60607,-185.19925,-359.08830,60.84694,92.46903,3.50389
2479,20220923_155247,1663973567.354464050,3746818367.354464050,11.69358,97.83016,29.92074,-163.61297,-185.20221,-359.09286,60.84386,92.46829,3.50253
2480,20220923_155247,1663973567.854299070,3746818367.854299070,11.68557,97.83805,29.92764,-163.60373,-185.19937,-359.08730,60.84570,92.47199,3.50253
2481,20220923_155248,1663973568.354186530,3746818368.354186530,11.69309,97.82782,29.92838,-163.60718,-185.20110,-359.08694,60.83757,92.47137,3.50660
2482,20220923_155248,1663973568.854300980,3746818368.854300970,11.69445,97.83694,29.92222,-163.60275,-185.19592,-359.09150,60.84496,92.47273,3.50352
2483,20220923_155249,1663973569.354691030,3746818369.354691030,11.69704,97.84199,29.92333,-163.60373,-185.20024,-359.08239,60.83572,92.47741,3.49588
2484,20220923_155249,1663973569.854339120,3746818369.854339120,11.69408,97.82831,29.92037,-163.59893,-185.20652,-359.09188,60.84657,92.47852,3.50808
2485,20220923_155250,1663973570.354691030,3746818370.354691030,11.69346,97.84470,29.92604,-163.60644,-185.20110,-359.08375,60.84706,92.47901,3.50573
2486,20220923_155250,1663973570.854693410,3746818370.854693410,11.69593,97.83176,29.91901,-163.60620,-185.20257,-359.08115,60.84176,92.47273,3.50290
2487,20220923_155251,1663973571.354691030,3746818371.354691030,11.69112,97.83238,29.92370,-163.60509,-185.19703,-359.07722,60.84361,92.46817,3.50623
2488,20220923_155251,1663973571.854626180,3746818371.854626180,11.69198,97.83386,29.92283,-163.60681,-185.19703,-359.08079,60.84669,92.47802,3.50734
2489,20220923_155252,1663973572.354693410,3746818372.354693410,11.69124,97.84347,29.92173,-163.60509,-185.19950,-359.09212,60.84151,92.47211,3.50339
2490,20220923_155252,1663973572.854694370,3746818372.854694370,11.69149,97.82757,29.92259,-163.59769,-185.20246,-359.08916,60.84533,92.47211,3.50536
2491,20220923_155253,1663973573.354640010,3746818373.354640010,11.69814,97.83743,29.92357,-163.60681,-185.20110,-359.08597,60.84016,92.46632,3.50450
2492,20220923_155253,1663973573.854720120,3746818373.854720110,11.69777,97.84815,29.92961,-163.60866,-185.19789,-359.08842,60.84398,92.47075,3.49723
2493,20220923_155254,1663973574.354695320,3746818374.354695320,11.69654,97.83041,29.91889,-163.60768,-185.20541,-359.08213,60.83831,92.47088,3.49871
2494,20220923_155254,1663973574.854552750,3746818374.854552740,11.69642,97.83558,29.92271,-163.59646,-185.20073,-359.08632,60.84841,92.47112,3.50315
2495,20220923_155255,1663973575.354695320,3746818375.354695320,11.69691,97.83645,29.91926,-163.60238,-185.19814,-359.08597,60.84077,92.46940,3.50561
2496,20220923_155255,1663973575.854692940,3746818375.854692940,11.68755,97.83595,29.92690,-163.60977,-185.19617,-359.08952,60.84632,92.46940,3.49809
2497,20220923_155256,1663973576.354691980,3746818376.354691980,11.69087,97.83743,29.92789,-163.61235,-185.20122,-359.08597,60.83769,92.47112,3.50142
2498,20220923_155256,1663973576.854691030,3746818376.854691030,11.70012,97.82856,29.92653,-163.60829,-185.20195,-359.08422,60.84386,92.47359,3.50684
2499,20220923_155257,1663973577.354692940,3746818377.354692940,11.69026,97.83398,29.92406,-163.60768,-185.19925,-359.07609,60.84422,92.47347,3.50376
2500,20220923_155257,1663973577.854694370,3746818377.854694370,11.69790,97.83324,29.91975,-163.60718,-185.20085,-359.08582,60.84496,92.47420,3.50154
2501,20220923_155258,1663973578.354619980,3746818378.354619980,11.69395,97.83275,29.92357,-163.60546,-185.19851,-359.09336,60.84558,92.46817,3.50573
2502,20220923_155258,1663973578.854692940,3746818378.854692940,11.69075,97.83053,29.92431,-163.60681,-185.20405,-359.08682,60.84299,92.47236,3.50389
2503,20220923_155259,1663973579.354474540,3746818379.354474540,11.68792,97.84014,29.92012,-163.59954,-185.19654,-359.08744,60.84422,92.47335,3.50475
2504,20220923_155259,1663973579.854560850,3746818379.854560850,11.68853,97.83756,29.91864,-163.61150,-185.19851,-359.09359,60.84681,92.46829,3.50278
2505,20220923_155300,1663973580.354931350,3746818380.354931350,11.69137,97.83065,29.91569,-163.60644,-185.20159,-359.08349,60.83695,92.46916,3.50007
2506,20220923_155300,1663973580.855028630,3746818380.855028630,11.69321,97.83571,29.91938,-163.60632,-185.19752,-359.08780,60.84324,92.47593,3.50487
2507,20220923_155301,1663973581.354980950,3746818381.354980940,11.68397,97.83965,29.92394,-163.60484,-185.20368,-359.09581,60.84028,92.47409,3.50647
2508,20220923_155301,1663973581.854690550,3746818381.854690550,11.69100,97.82807,29.92074,-163.60694,-185.19925,-359.09383,60.84595,92.47544,3.50475
2509,20220923_155302,1663973582.354116920,3746818382.354116920,11.69285,97.84125,29.91840,-163.60977,-185.20073,-359.08582,60.84336,92.47014,3.49933
2510,20220923_155302,1663973582.854480740,3746818382.854480740,11.68742,97.83558,29.92406,-163.60965,-185.20504,-359.08916,60.84521,92.47359,3.50130
2511,20220923_155303,1663973583.354361530,3746818383.354361530,11.68607,97.82979,29.92283,-163.61482,-185.20343,-359.07807,60.84287,92.47038,3.50697
2512,20220923_155303,1663973583.854395870,3746818383.854395870,11.68693,97.83164,29.92259,-163.60891,-185.19974,-359.09383,60.84533,92.47187,3.50204
2513,20220923_155304,1663973584.354691980,3746818384.354691980,11.68890,97.83250,29.91988,-163.60854,-185.20269,-359.08422,60.84570,92.47347,3.50043
2514,20220923_155304,1663973584.854696750,3746818384.854696750,11.68927,97.82425,29.92259,-163.61113,-185.20504,-359.08656,60.84287,92.47187,3.50647
2515,20220923_155305,1663973585.354689600,3746818385.354689600,11.69395,97.83152,29.91630,-163.60842,-185.19802,-359.08189,60.84805,92.47335,3.50438
2516,20220923_155305,1663973585.854100700,3746818385.854100700,11.68644,97.82412,29.92074,-163.60632,-185.20283,-359.09052,60.84546,92.46805,3.50352
2517,20220923_155306,1663973586.354321480,3746818386.354321480,11.68656,97.82646,29.91544,-163.60607,-185.19506,-359.08866,60.84509,92.47187,3.50364
2518,20220923_155306,1663973586.854496960,3746818386.854496950,11.69050,97.82720,29.91827,-163.60977,-185.19913,-359.08597,60.84632,92.47236,3.49859
2519,20220923_155307,1663973587.354691030,3746818387.354691030,11.69580,97.83300,29.92936,-163.61285,-185.20110,-359.08842,60.84176,92.47568,3.50352
2520,20220923_155307,1663973587.854578970,3746818387.854578970,11.69174,97.83201,29.91803,-163.60768,-185.20246,-359.08461,60.84312,92.47273,3.50438
2521,20220923_155308,1663973588.354209420,3746818388.354209420,11.68434,97.82437,29.91975,-163.60140,-185.20147,-359.08744,60.83905,92.47359,3.50327
2522,20220923_155308,1663973588.854434970,3746818388.854434970,11.68989,97.82893,29.92567,-163.60903,-185.20024,-359.08644,60.84262,92.46916,3.50315
2523,20220923_155309,1663973589.354393000,3746818389.354393000,11.68804,97.82967,29.91692,-163.60681,-185.20073,-359.08349,60.84496,92.47063,3.50364
2524,20220923_155309,1663973589.854691980,3746818389.854691980,11.69211,97.82757,29.92025,-163.61002,-185.19678,-359.08387,60.84521,92.47605,3.50191
2525,20220923_155310,1663973590.354685780,3746818390.354685780,11.69087,97.83127,29.91704,-163.60496,-185.20061,-359.09483,60.84878,92.47211,3.50610
2526,20220923_155310,1663973590.854428770,3746818390.854428770,11.69100,97.82523,29.91618,-163.60743,-185.19777,-359.09200,60.84546,92.47605,3.50758
2527,20220923_155311,1663973591.354694370,3746818391.354694370,11.69001,97.82609,29.92049,-163.61014,-185.20098,-359.08091,60.84188,92.46854,3.50450
2528,20220923_155311,1663973591.854688640,3746818391.854688640,11.68138,97.83053,29.92370,-163.61285,-185.20048,-359.08535,60.84533,92.47433,3.49723
2529,20220923_155312,1663973592.354627130,3746818392.354627130,11.69186,97.82991,29.91864,-163.60817,-185.20898,-359.09274,60.84583,92.47298,3.50598
2530,20220923_155312,1663973592.854568000,3746818392.854568000,11.68594,97.82856,29.92086,-163.60201,-185.19839,-359.08558,60.84422,92.47828,3.50290
2531,20220923_155313,1663973593.354469780,3746818393.354469780,11.68903,97.82622,29.91963,-163.60669,-185.20048,-359.08337,60.84422,92.46977,3.50265
2532,20220923_155313,1663973593.854694370,3746818393.854694370,11.68890,97.82486,29.91754,-163.60928,-185.20331,-359.08792,60.84644,92.46780,3.50512
2533,20220923_155314,1663973594.354692940,3746818394.354692940,11.68755,97.83139,29.92431,-163.60965,-185.20110,-359.08597,60.84743,92.47433,3.50253
2534,20220923_155314,1663973594.854689600,3746818394.854689600,11.68570,97.83410,29.92086,-163.60620,-185.20147,-359.08582,60.84312,92.47112,3.50007
2535,20220923_155315,1663973595.354694370,3746818395.354694370,11.68878,97.82967,29.92074,-163.60632,-185.19851,-359.08349,60.84114,92.47322,3.50881
2536,20220923_155315,1663973595.854145530,3746818395.854145530,11.69001,97.83842,29.92382,-163.60879,-185.20565,-359.09200,60.84422,92.47236,3.50795
2537,20220923_155316,1663973596.354696750,3746818396.354696750,11.68434,97.83447,29.92111,-163.61248,-185.20147,-359.08818,60.84386,92.47963,3.50019
2538,20220923_155316,1663973596.854841710,3746818396.854841710,11.69457,97.82474,29.92049,-163.60632,-185.20085,-359.08670,60.84669,92.47766,3.50487
2539,20220923_155317,1663973597.354979990,3746818397.354979990,11.69469,97.83435,29.92838,-163.61125,-185.19678,-359.09040,60.84632,92.47409,3.50857
2540,20220923_155317,1663973597.855045800,3746818397.855045790,11.68742,97.83682,29.91963,-163.60447,-185.19530,-359.08325,60.84928,92.47137,3.50536
2541,20220923_155318,1663973598.354076860,3746818398.354076860,11.69260,97.82696,29.91852,-163.60201,-185.20615,-359.07500,60.85310,92.47470,3.50931
2542,20220923_155318,1663973598.854179380,3746818398.854179380,11.68693,97.82535,29.91852,-163.61175,-185.20048,-359.08434,60.84361,92.47298,3.50278
2543,20220923_155319,1663973599.354717730,3746818399.354717730,11.68138,97.83312,29.92838,-163.60681,-185.20269,-359.08434,60.84151,92.47137,3.50228
2544,20220923_155319,1663973599.854577540,3746818399.854577540,11.68471,97.82338,29.91963,-163.60362,-185.19580,-359.08473,60.84287,92.47285,3.50376
2545,20220923_155320,1663973600.354636190,3746818400.354636190,11.68693,97.82375,29.92345,-163.60694,-185.20221,-359.08139,60.83708,92.47420,3.50684
2546,20220923_155320,1663973600.854283330,3746818400.854283330,11.68237,97.82227,29.91963,-163.60805,-185.19641,-359.08461,60.84644,92.47335,3.50426
2547,20220923_155321,1663973601.354693410,3746818401.354693410,11.68594,97.82375,29.91951,-163.60879,-185.20430,-359.08275,60.84447,92.47630,3.50389
2548,20220923_155321,1663973601.854807380,3746818401.854807380,11.68594,97.82708,29.92099,-163.59917,-185.20565,-359.09162,60.84533,92.46927,3.50894
2549,20220923_155322,1663973602.354798320,3746818402.354798320,11.68816,97.82535,29.92111,-163.60743,-185.19937,-359.08744,60.84841,92.46768,3.50844
2550,20220923_155322,1663973602.854803080,3746818402.854803080,11.69112,97.82548,29.91593,-163.60768,-185.20380,-359.08818,60.84915,92.47014,3.50857
2551,20220923_155323,1663973603.354797360,3746818403.354797360,11.69050,97.82905,29.91914,-163.60916,-185.20454,-359.08535,60.84361,92.46768,3.50401
2552,20220923_155323,1663973603.854503150,3746818403.854503150,11.69026,97.82634,29.92123,-163.60644,-185.20294,-359.08508,60.84287,92.47433,3.50536
2553,20220923_155324,1663973604.354994300,3746818404.354994300,11.68804,97.82646,29.92345,-163.60558,-185.20110,-359.08360,60.84139,92.47593,3.50660
2554,20220923_155324,1663973604.854281420,3746818404.854281420,11.68496,97.82881,29.91630,-163.60620,-185.20405,-359.08904,60.84768,92.47014,3.50068
2555,20220923_155325,1663973605.354283810,3746818405.354283810,11.68483,97.83829,29.92419,-163.60829,-185.20343,-359.08952,60.84176,92.46989,3.50610
2556,20220923_155325,1663973605.854395870,3746818405.854395870,11.68853,97.82683,29.92025,-163.61235,-185.20837,-359.08940,60.84755,92.46842,3.50573
2557,20220923_155326,1663973606.354588030,3746818406.354588030,11.68360,97.82967,29.92345,-163.60755,-185.20036,-359.08608,60.84422,92.47075,3.50290
2558,20220923_155326,1663973606.854693410,3746818406.854693410,11.68397,97.82437,29.92111,-163.61014,-185.20294,-359.09483,60.84558,92.46940,3.50487
2559,20220923_155327,1663973607.354693410,3746818407.354693410,11.68952,97.82388,29.91125,-163.60829,-185.20467,-359.08558,60.84398,92.46879,3.50438
2560,20220923_155327,1663973607.854697700,3746818407.854697700,11.68804,97.83078,29.92160,-163.60706,-185.19530,-359.08582,60.84989,92.46842,3.50906
2561,20220923_155328,1663973608.354543210,3746818408.354543210,11.68508,97.82844,29.91754,-163.60817,-185.20061,-359.07869,60.84398,92.47605,3.50684
2562,20220923_155328,1663973608.854699130,3746818408.854699130,11.68459,97.82634,29.91889,-163.61309,-185.20368,-359.07574,60.83658,92.47273,3.50857
2563,20220923_155329,1663973609.355815890,3746818409.355815890,11.68496,97.82597,29.92049,-163.61212,-185.20246,-359.08558,60.83831,92.47273,3.50487
2564,20220923_155329,1663973609.855775360,3746818409.855775360,11.68594,97.82153,29.91803,-163.61076,-185.20306,-359.08804,60.84743,92.46964,3.50265
2565,20220923_155330,1663973610.355574610,3746818410.355574610,11.68471,97.82486,29.92752,-163.60669,-185.20405,-359.07536,60.84533,92.47433,3.50487
2566,20220923_155330,1663973610.856657500,3746818410.856657500,11.69211,97.82708,29.92222,-163.60620,-185.20380,-359.08644,60.84521,92.47322,3.50561
2567,20220923_155331,1663973611.356663230,3746818411.356663230,11.68447,97.82351,29.92173,-163.60238,-185.19937,-359.08904,60.84373,92.47507,3.50549
2568,20220923_155331,1663973611.856667040,3746818411.856667040,11.68681,97.82745,29.91815,-163.60743,-185.20147,-359.08694,60.84854,92.46964,3.50536
2569,20220923_155332,1663973612.356662270,3746818412.356662270,11.68779,97.83398,29.92382,-163.61470,-185.20467,-359.08449,60.85174,92.47630,3.50068
2570,20220923_155332,1663973612.856676580,3746818412.856676580,11.68410,97.82215,29.91975,-163.60805,-185.20110,-359.07671,60.84410,92.47507,3.50623
2571,20220923_155333,1663973613.356755260,3746818413.356755260,11.68903,97.82917,29.91507,-163.60288,-185.19851,-359.08337,60.84065,92.46927,3.50019
2572,20220923_155333,1663973613.856070990,3746818413.856070990,11.68730,97.82166,29.92025,-163.60189,-185.19987,-359.08201,60.84151,92.47335,3.50549
2573,20220923_155334,1663973614.356759070,3746818414.356759070,11.68890,97.82462,29.91766,-163.60201,-185.19802,-359.07598,60.84410,92.47100,3.50771
2574,20220923_155334,1663973614.856217380,3746818414.856217380,11.69075,97.83065,29.91864,-163.60731,-185.19863,-359.08301,60.84386,92.47531,3.49883
2575,20220923_155335,1663973615.356398580,3746818415.356398580,11.68151,97.83238,29.92271,-163.60706,-185.20061,-359.08830,60.84151,92.47433,3.50660
2576,20220923_155335,1663973615.856700900,3746818415.856700900,11.68644,97.82043,29.92099,-163.60435,-185.20368,-359.08360,60.84016,92.47445,3.50278
2577,20220923_155336,1663973616.356174470,3746818416.356174470,11.68681,97.83115,29.91421,-163.60743,-185.20122,-359.08656,60.83880,92.46768,3.50302
2578,20220923_155336,1663973616.856690410,3746818416.856690410,11.68718,97.82954,29.92234,-163.60312,-185.20343,-359.08496,60.84102,92.47285,3.49661
2579,20220923_155337,1663973617.356722350,3746818417.356722350,11.68508,97.82314,29.91938,-163.60657,-185.20430,-359.08866,60.84053,92.47199,3.50426
2580,20220923_155337,1663973617.856735230,3746818417.856735230,11.68631,97.82437,29.91667,-163.60780,-185.20590,-359.08878,60.84275,92.47470,3.50512
2581,20220923_155338,1663973618.356685640,3746818418.356685640,11.68311,97.81944,29.91754,-163.61088,-185.20283,-359.08718,60.84213,92.47112,3.50462
2582,20220923_155338,1663973618.856688020,3746818418.856688020,11.68693,97.82018,29.91593,-163.60509,-185.20787,-359.07648,60.84349,92.47174,3.50450
2583,20220923_155339,1663973619.356694220,3746818419.356694220,11.69038,97.82277,29.91766,-163.60805,-185.19913,-359.07843,60.84447,92.46681,3.50315
2584,20220923_155339,1663973619.856723310,3746818419.856723310,11.69063,97.82807,29.91988,-163.59942,-185.20467,-359.08091,60.84188,92.47174,3.50647
2585,20220923_155340,1663973620.356710430,3746818420.356710430,11.68471,97.82425,29.91778,-163.60337,-185.20356,-359.08523,60.84435,92.47420,3.50462
2586,20220923_155340,1663973620.856725690,3746818420.856725690,11.68742,97.82153,29.91901,-163.60953,-185.20393,-359.07979,60.83806,92.47038,3.50635
2587,20220923_155341,1663973621.356684680,3746818421.356684680,11.68594,97.81833,29.92370,-163.61088,-185.20024,-359.08484,60.84176,92.47014,3.50426
2588,20220923_155341,1663973621.856723310,3746818421.856723310,11.68718,97.82659,29.91803,-163.61371,-185.20048,-359.08730,60.84607,92.47347,3.50660
2589,20220923_155342,1663973622.357703210,3746818422.357703210,11.68188,97.82153,29.92308,-163.61064,-185.20159,-359.08952,60.84706,92.47457,3.50758
2590,20220923_155342,1663973622.857820030,3746818422.857820030,11.68693,97.82153,29.92209,-163.60891,-185.20195,-359.08597,60.84238,92.46927,3.50783
2591,20220923_155343,1663973623.357755180,3746818423.357755180,11.68792,97.82474,29.92234,-163.60644,-185.20602,-359.09519,60.84805,92.47187,3.50438
2592,20220923_155343,1663973623.857678410,3746818423.857678410,11.68890,97.81575,29.91618,-163.61741,-185.20726,-359.08608,60.83658,92.47409,3.50253
