INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
1163,20220923_170733,1663978053.449200150,3746822853.449200150,11.02209,90.49472,27.43328,-163.09178,-187.01713,-362.23762,60.90214,81.06418,9.30631
1164,20220923_170733,1663978053.949547290,3746822853.949547290,11.02800,90.48744,27.43427,-163.09733,-187.01295,-362.24194,60.89660,81.06012,9.31124
1165,20220923_170734,1663978054.449589730,3746822854.449589730,11.02049,90.48535,27.43254,-163.09708,-187.01355,-362.24451,60.90239,81.05950,9.30607
1166,20220923_170734,1663978054.949940680,3746822854.949940680,11.02344,90.48597,27.43229,-163.09586,-187.01565,-362.24859,60.89882,81.05974,9.30693
1167,20220923_170735,1663978055.449260710,3746822855.449260710,11.02505,90.48880,27.43513,-163.09339,-187.01344,-362.24699,60.90461,81.06233,9.31211
1168,20220923_170735,1663978055.950056080,3746822855.950056080,11.02603,90.49163,27.43883,-163.08575,-187.01048,-362.25042,60.89906,81.06936,9.30890
1169,20220923_170736,1663978056.450436590,3746822856.450436590,11.02036,90.48929,27.43698,-163.09720,-187.01196,-362.24821,60.89537,81.06184,9.30656
1170,20220923_170736,1663978056.950228210,3746822856.950228210,11.02455,90.49262,27.43340,-163.09030,-187.01221,-362.25128,60.90424,81.06123,9.30890
1171,20220923_170737,1663978057.450892920,3746822857.450892920,11.01987,90.49003,27.43254,-163.09770,-187.01307,-362.24205,60.89968,81.06443,9.30804
1172,20220923_170737,1663978057.950788970,3746822857.950788970,11.01851,90.48929,27.43131,-163.08895,-187.00764,-362.24217,60.89820,81.06258,9.30693
1173,20220923_170738,1663978058.450870510,3746822858.450870510,11.01777,90.48215,27.43353,-163.09166,-187.00702,-362.24957,60.89993,81.06270,9.30163
1174,20220923_170738,1663978058.950282570,3746822858.950282570,11.01827,90.48868,27.43624,-163.09104,-187.00801,-362.24501,60.89438,81.06197,9.30865
1175,20220923_170739,1663978059.450604920,3746822859.450604910,11.01851,90.48855,27.43242,-163.08649,-187.00789,-362.24365,60.89537,81.06418,9.30545
1176,20220923_170739,1663978059.950347900,3746822859.950347900,11.01740,90.49989,27.43599,-163.08180,-187.01035,-362.24108,60.89931,81.06714,9.31075
1177,20220923_170740,1663978060.450861450,3746822860.450861450,11.01888,90.49127,27.43476,-163.07995,-187.01332,-362.24353,60.89438,81.06640,9.30693
1178,20220923_170740,1663978060.950397490,3746822860.950397490,11.02024,90.48695,27.43562,-163.08637,-187.00974,-362.24353,60.89167,81.06319,9.31124
1179,20220923_170741,1663978061.450852870,3746822861.450852870,11.02012,90.49127,27.43390,-163.08563,-187.01491,-362.24315,60.89525,81.06258,9.30841
1180,20220923_170741,1663978061.950119020,3746822861.950119020,11.01395,90.48954,27.43722,-163.08661,-187.01109,-362.24365,60.89106,81.06480,9.30311
1181,20220923_170742,1663978062.450600620,3746822862.450600620,11.01605,90.48954,27.43340,-163.08612,-187.01466,-362.24833,60.89032,81.06258,9.30447
1182,20220923_170742,1663978062.950430390,3746822862.950430390,11.01568,90.48498,27.43328,-163.08156,-187.01713,-362.25252,60.88908,81.06505,9.30373
1183,20220923_170743,1663978063.451036930,3746822863.451036930,11.01593,90.48338,27.43192,-163.08230,-187.01417,-362.24427,60.89032,81.06307,9.30496
1184,20220923_170743,1663978063.951054570,3746822863.951054570,11.02394,90.48658,27.43118,-163.08784,-187.01307,-362.23824,60.89389,81.06319,9.30792
1185,20220923_170744,1663978064.451471330,3746822864.451471330,11.01888,90.49151,27.43759,-163.08082,-187.01282,-362.24785,60.89413,81.06356,9.30952
1186,20220923_170744,1663978064.951236720,3746822864.951236720,11.01938,90.48634,27.43353,-163.07898,-187.01282,-362.24773,60.89488,81.06467,9.30459
1187,20220923_170745,1663978065.451591010,3746822865.451591010,11.01593,90.49324,27.43488,-163.08279,-187.01245,-362.25030,60.89044,81.06751,9.31075
1188,20220923_170745,1663978065.951861380,3746822865.951861380,11.01790,90.48942,27.43118,-163.08759,-187.01208,-362.24377,60.88970,81.06307,9.30792
1189,20220923_170746,1663978066.452993390,3746822866.452993390,11.01938,90.48793,27.43291,-163.08106,-187.01651,-362.25142,60.89204,81.06874,9.30373
1190,20220923_170746,1663978066.953178410,3746822866.953178400,11.01814,90.49090,27.43673,-163.08254,-187.01023,-362.24403,60.88970,81.06344,9.30434
1191,20220923_170747,1663978067.453825000,3746822867.453825000,11.01642,90.49324,27.43907,-163.08168,-187.01516,-362.24229,60.89438,81.06911,9.30668
1192,20220923_170747,1663978067.953132150,3746822867.953132150,11.01100,90.49398,27.43464,-163.07700,-187.00949,-362.24034,60.89241,81.05974,9.30779
1193,20220923_170748,1663978068.453142170,3746822868.453142160,11.01383,90.48671,27.43476,-163.08106,-187.01097,-362.24477,60.89118,81.06061,9.30508
1194,20220923_170748,1663978068.954002380,3746822868.954002380,11.02123,90.48929,27.43722,-163.08341,-187.01258,-362.24723,60.88896,81.06652,9.30360
1195,20220923_170749,1663978069.454564090,3746822869.454564090,11.01568,90.49225,27.43279,-163.07873,-187.01258,-362.24315,60.88933,81.06135,9.30385
1196,20220923_170749,1663978069.954980850,3746822869.954980850,11.01630,90.49090,27.43611,-163.07466,-187.01171,-362.24797,60.88883,81.06664,9.30508
1197,20220923_170750,1663978070.454613690,3746822870.454613680,11.01482,90.48732,27.43735,-163.08193,-187.01122,-362.24611,60.89635,81.06825,9.30594
1198,20220923_170750,1663978070.954304690,3746822870.954304690,11.01925,90.48769,27.43476,-163.08230,-187.01023,-362.24463,60.88970,81.06849,9.30520
1199,20220923_170751,1663978071.454665660,3746822871.454665660,11.02123,90.48510,27.44006,-163.08390,-187.01035,-362.24551,60.89118,81.06443,9.30459
1200,20220923_170751,1663978071.954683780,3746822871.954683780,11.01913,90.48769,27.43673,-163.07921,-187.01849,-362.24008,60.89180,81.06184,9.30336
1201,20220923_170752,1663978072.454683300,3746822872.454683300,11.01753,90.48399,27.43747,-163.07750,-187.01233,-362.24587,60.88772,81.06517,9.30397
1202,20220923_170752,1663978072.954479220,3746822872.954479220,11.00989,90.48868,27.43229,-163.07527,-187.00937,-362.24365,60.89228,81.06245,9.30668
1203,20220923_170753,1663978073.454503060,3746822873.454503060,11.01839,90.48682,27.43464,-163.08230,-187.01454,-362.24699,60.88760,81.05876,9.30619
1204,20220923_170753,1663978073.954627040,3746822873.954627040,11.01765,90.49188,27.43439,-163.08069,-187.01701,-362.23762,60.89315,81.06837,9.30668
1205,20220923_170754,1663978074.454475880,3746822874.454475880,11.01149,90.48905,27.43525,-163.08020,-187.01072,-362.24229,60.88957,81.06738,9.31013
1206,20220923_170754,1663978074.955513480,3746822874.955513480,11.01888,90.48399,27.43833,-163.07811,-187.01134,-362.24599,60.88896,81.06110,9.30939
1207,20220923_170755,1663978075.455807210,3746822875.455807210,11.01716,90.48350,27.43118,-163.07712,-187.01023,-362.23872,60.88662,81.06208,9.31001
1208,20220923_170755,1663978075.956795220,3746822875.956795210,11.02566,90.49003,27.43636,-163.07712,-187.01454,-362.24563,60.88970,81.06344,9.30878
1209,20220923_170756,1663978076.456088070,3746822876.456088060,11.01556,90.48732,27.43131,-163.07342,-187.01406,-362.24735,60.88735,81.06973,9.30952
1210,20220923_170756,1663978076.956758500,3746822876.956758500,11.01913,90.49077,27.43809,-163.07663,-187.01417,-362.24785,60.88650,81.06418,9.31137
1211,20220923_170757,1663978077.456535820,3746822877.456535820,11.01630,90.48288,27.44277,-163.08131,-187.01258,-362.25030,60.88834,81.06973,9.30792
1212,20220923_170757,1663978077.956660750,3746822877.956660750,11.01790,90.49200,27.43365,-163.07946,-187.00998,-362.25314,60.88995,81.06480,9.31001
1213,20220923_170758,1663978078.456659790,3746822878.456659790,11.01260,90.49336,27.43550,-163.08637,-187.01208,-362.25128,60.89044,81.06160,9.30903
1214,20220923_170758,1663978078.956157680,3746822878.956157680,11.02270,90.49742,27.44018,-163.07577,-187.01491,-362.24933,60.89586,81.06603,9.31026
1215,20220923_170759,1663978079.456747050,3746822879.456747050,11.01383,90.48560,27.43907,-163.08156,-187.01048,-362.25524,60.89599,81.06319,9.30952
1216,20220923_170759,1663978079.956752780,3746822879.956752780,11.02714,90.49175,27.44080,-163.07441,-187.01122,-362.24403,60.88957,81.06135,9.31075
1217,20220923_170800,1663978080.456253530,3746822880.456253530,11.01469,90.49138,27.43870,-163.07527,-187.01147,-362.24241,60.88748,81.06049,9.30779
1218,20220923_170800,1663978080.956722260,3746822880.956722260,11.02159,90.49546,27.44684,-163.07244,-187.01184,-362.24427,60.89118,81.06664,9.30631
1219,20220923_170801,1663978081.456489560,3746822881.456489560,11.01790,90.48584,27.43907,-163.07060,-187.01614,-362.24859,60.88637,81.06664,9.30397
1220,20220923_170801,1663978081.956690310,3746822881.956690310,11.02061,90.48350,27.43254,-163.08254,-187.01380,-362.24859,60.88514,81.06245,9.30656
1221,20220923_170802,1663978082.456662180,3746822882.456662180,11.01420,90.48855,27.44043,-163.07540,-187.01270,-362.24205,60.88464,81.06171,9.30508
1222,20220923_170802,1663978082.956812860,3746822882.956812860,11.01556,90.48905,27.43464,-163.07490,-187.00986,-362.24415,60.88502,81.06282,9.30829
1223,20220923_170803,1663978083.456718440,3746822883.456718440,11.01999,90.49200,27.43636,-163.07256,-187.00826,-362.24513,60.89204,81.06837,9.30853
1224,20220923_170803,1663978083.956113810,3746822883.956113810,11.01667,90.48584,27.43242,-163.07601,-187.00838,-362.24673,60.88859,81.06061,9.30693
1225,20220923_170804,1663978084.456172940,3746822884.456172940,11.01753,90.48313,27.44240,-163.07675,-187.01479,-362.24933,60.88551,81.05617,9.31432
1226,20220923_170804,1663978084.956692700,3746822884.956692690,11.01925,90.48868,27.43772,-163.08205,-187.01369,-362.25290,60.88822,81.06627,9.30557
1227,20220923_170805,1663978085.456724170,3746822885.456724170,11.02073,90.49065,27.44449,-163.07712,-187.01171,-362.24575,60.88834,81.06837,9.30299
1228,20220923_170805,1663978085.956724640,3746822885.956724640,11.01235,90.48781,27.44375,-163.08094,-187.01380,-362.24661,60.89253,81.06862,9.30644
1229,20220923_170806,1663978086.456979270,3746822886.456979270,11.01260,90.49114,27.43525,-163.07638,-187.01307,-362.25228,60.88797,81.06307,9.30705
1230,20220923_170806,1663978086.956050400,3746822886.956050400,11.01913,90.48695,27.44191,-163.07330,-187.01171,-362.25178,60.88687,81.06369,9.30434
1231,20220923_170807,1663978087.456664560,3746822887.456664560,11.01568,90.48818,27.44314,-163.07601,-187.01221,-362.24587,60.88539,81.06542,9.30644
1232,20220923_170807,1663978087.956407070,3746822887.956407070,11.01740,90.49299,27.44215,-163.07071,-187.01233,-362.24661,60.89438,81.06640,9.30755
1233,20220923_170808,1663978088.456686970,3746822888.456686970,11.01223,90.48634,27.43562,-163.07330,-187.01011,-362.24649,60.89106,81.06726,9.31001
1234,20220923_170808,1663978088.956305500,3746822888.956305500,11.01346,90.48634,27.43722,-163.06714,-187.01159,-362.24058,60.88378,81.06505,9.30299
1235,20220923_170809,1663978089.456627850,3746822889.456627840,11.01630,90.48880,27.43537,-163.07416,-187.01688,-362.23996,60.88982,81.05937,9.30348
1236,20220923_170809,1663978089.956655980,3746822889.956655980,11.01371,90.48658,27.43796,-163.08119,-187.00974,-362.24256,60.88353,81.06307,9.30767
1237,20220923_170810,1663978090.456208230,3746822890.456208230,11.01617,90.48966,27.44302,-163.06233,-187.01528,-362.23922,60.89007,81.06160,9.30594
1238,20220923_170810,1663978090.956339360,3746822890.956339360,11.01679,90.49607,27.44203,-163.06912,-187.00875,-362.24773,60.89069,81.06430,9.30545
1239,20220923_170811,1663978091.456664080,3746822891.456664080,11.01654,90.48387,27.44585,-163.06924,-187.00641,-362.24303,60.88132,81.06418,9.30853
1240,20220923_170811,1663978091.956750390,3746822891.956750390,11.01519,90.49594,27.44006,-163.06825,-187.01466,-362.24427,60.88415,81.06505,9.30471
1241,20220923_170812,1663978092.456664080,3746822892.456664080,11.01408,90.48572,27.43796,-163.07564,-187.01171,-362.25030,60.88279,81.06160,9.30262
1242,20220923_170812,1663978092.956290240,3746822892.956290240,11.01186,90.48719,27.43932,-163.07404,-187.01196,-362.24685,60.88724,81.06369,9.30730
1243,20220923_170813,1663978093.456721780,3746822893.456721780,11.01839,90.48523,27.43599,-163.06936,-187.01109,-362.25104,60.88046,81.06418,9.30829
1244,20220923_170813,1663978093.957111840,3746822893.957111830,11.01691,90.48979,27.43932,-163.07909,-187.01122,-362.24759,60.88797,81.06344,9.30668
1245,20220923_170814,1663978094.457521440,3746822894.457521440,11.01901,90.49127,27.43784,-163.07466,-187.01553,-362.24108,60.89253,81.06258,9.31272
1246,20220923_170814,1663978094.957770350,3746822894.957770350,11.01568,90.48486,27.44499,-163.07071,-187.01466,-362.24267,60.88797,81.06936,9.30792
1247,20220923_170815,1663978095.457776070,3746822895.457776070,11.01630,90.49127,27.44141,-163.07688,-187.01344,-362.24833,60.88822,81.06825,9.31001
1248,20220923_170815,1663978095.957779410,3746822895.957779410,11.01358,90.48387,27.44055,-163.07478,-187.00628,-362.24329,60.87959,81.06233,9.31087
1249,20220923_170816,1663978096.457771300,3746822896.457771300,11.01260,90.48523,27.43624,-163.08045,-187.01122,-362.24699,60.88809,81.06480,9.30755
1250,20220923_170816,1663978096.957769390,3746822896.957769390,11.01482,90.48818,27.43932,-163.08082,-187.00961,-362.24625,60.88662,81.06356,9.30656
1251,20220923_170817,1663978097.457906250,3746822897.457906240,11.01888,90.48917,27.44721,-163.07133,-187.00998,-362.24108,60.88735,81.06467,9.30681
1252,20220923_170817,1663978097.957780840,3746822897.957780840,11.01913,90.48979,27.43809,-163.06850,-187.00727,-362.24477,60.88502,81.06800,9.30964
1253,20220923_170818,1663978098.457769390,3746822898.457769390,11.01346,90.49065,27.43858,-163.07527,-187.01503,-362.25142,60.88637,81.06418,9.31001
1254,20220923_170818,1663978098.957774160,3746822898.957774160,11.01913,90.49496,27.44117,-163.07367,-187.01369,-362.25190,60.88378,81.06689,9.29867
1255,20220923_170819,1663978099.457772730,3746822899.457772730,11.01087,90.48966,27.44067,-163.06986,-187.01577,-362.25376,60.88650,81.06616,9.30767
1256,20220923_170819,1663978099.957729820,3746822899.957729820,11.01149,90.48671,27.43821,-163.07157,-187.01072,-362.25190,60.87996,81.06282,9.30249
1257,20220923_170820,1663978100.458080770,3746822900.458080770,11.01630,90.48276,27.44807,-163.06616,-187.00961,-362.24501,60.88613,81.06307,9.31087
1258,20220923_170820,1663978100.958771230,3746822900.958771230,11.02110,90.48399,27.43500,-163.07293,-187.01369,-362.24859,60.88650,81.06319,9.31050
1259,20220923_170821,1663978101.458773610,3746822901.458773610,11.01580,90.49040,27.44881,-163.06936,-187.00949,-362.24723,60.88083,81.06369,9.30286
1260,20220923_170821,1663978101.958794590,3746822901.958794590,11.01531,90.49114,27.43735,-163.07552,-187.01898,-362.24995,60.88735,81.05962,9.30989
1261,20220923_170822,1663978102.458797450,3746822902.458797450,11.01272,90.48917,27.43833,-163.07503,-187.01282,-362.24685,60.88206,81.06393,9.30878
1262,20220923_170822,1663978102.958765510,3746822902.958765510,11.01506,90.48818,27.43993,-163.06838,-187.01344,-362.24082,60.88083,81.06862,9.30767
1263,20220923_170823,1663978103.459015850,3746822903.459015850,11.01519,90.48818,27.43735,-163.07441,-187.01122,-362.23946,60.88206,81.06282,9.30385
1264,20220923_170823,1663978103.959168910,3746822903.959168910,11.01531,90.49127,27.43944,-163.07429,-187.01984,-362.23824,60.88341,81.06800,9.30742
1265,20220923_170824,1663978104.459630970,3746822904.459630960,11.01827,90.49127,27.44092,-163.07034,-187.01109,-362.24599,60.88539,81.06714,9.30360
1266,20220923_170824,1663978104.959972860,3746822904.959972860,11.00915,90.49212,27.44474,-163.06986,-187.01147,-362.24809,60.88588,81.06837,9.30299
1267,20220923_170825,1663978105.460122580,3746822905.460122580,11.01519,90.49829,27.44154,-163.07281,-187.01060,-362.24477,60.88255,81.06554,9.31075
1268,20220923_170825,1663978105.960991380,3746822905.960991380,11.01703,90.49040,27.43673,-163.07145,-187.00912,-362.24463,60.88132,81.06467,9.30286
1269,20220923_170826,1663978106.460122580,3746822906.460122580,11.01482,90.49249,27.43772,-163.07244,-187.01282,-362.24921,60.88440,81.06603,9.30779
1270,20220923_170826,1663978106.960354330,3746822906.960354330,11.00927,90.48831,27.43993,-163.07416,-187.01565,-362.25069,60.88058,81.06332,9.30619
1271,20220923_170827,1663978107.460705760,3746822907.460705760,11.01432,90.48880,27.44215,-163.07133,-187.00616,-362.24256,60.88169,81.06652,9.30779
1272,20220923_170827,1663978107.960556980,3746822907.960556980,11.01962,90.49348,27.43550,-163.07060,-187.01429,-362.24403,60.88194,81.06430,9.30853
1273,20220923_170828,1663978108.460489750,3746822908.460489750,11.01297,90.49188,27.43242,-163.07651,-187.01380,-362.24723,60.88329,81.06554,9.31001
1274,20220923_170828,1663978108.960831160,3746822908.960831160,11.01938,90.48991,27.43574,-163.07231,-187.01565,-362.25069,60.88662,81.06369,9.30336
1275,20220923_170829,1663978109.460896970,3746822909.460896970,11.01063,90.48695,27.44511,-163.06210,-187.00912,-362.25216,60.88896,81.06135,9.30755
1276,20220923_170829,1663978109.960231300,3746822909.960231300,11.01050,90.48719,27.43611,-163.07145,-187.01048,-362.24463,60.88083,81.06135,9.31235
1277,20220923_170830,1663978110.460814480,3746822910.460814480,11.01420,90.48584,27.43624,-163.07071,-187.01159,-362.24921,60.88268,81.06455,9.30323
1278,20220923_170830,1663978110.960889820,3746822910.960889820,11.01876,90.49484,27.43870,-163.07023,-187.01491,-362.25364,60.88514,81.06911,9.30508
1279,20220923_170831,1663978111.460771080,3746822911.460771080,11.01408,90.49422,27.43353,-163.06751,-187.00912,-362.25202,60.88514,81.06566,9.30447
1280,20220923_170831,1663978111.960732940,3746822911.960732940,11.01901,90.49249,27.43858,-163.07170,-187.01159,-362.24797,60.87996,81.06197,9.30631
1281,20220923_170832,1663978112.460447790,3746822912.460447790,11.01531,90.49077,27.43464,-163.06505,-187.01491,-362.24477,60.88341,81.06123,9.30619
1282,20220923_170832,1663978112.960302350,3746822912.960302350,11.01999,90.49127,27.44252,-163.07268,-187.01171,-362.23786,60.88920,81.06467,9.30705
1283,20220923_170833,1663978113.460120200,3746822913.460120200,11.01334,90.48905,27.43870,-163.06320,-187.01590,-362.24933,60.88009,81.06208,9.30853
1284,20220923_170833,1663978113.961034300,3746822913.961034300,11.01050,90.48781,27.44388,-163.05778,-187.01097,-362.24797,60.87725,81.06616,9.30570
1285,20220923_170834,1663978114.460284230,3746822914.460284230,11.01383,90.48707,27.43698,-163.05617,-187.01565,-362.25007,60.87910,81.06098,9.30915
1286,20220923_170834,1663978114.960839270,3746822914.960839270,11.00792,90.48868,27.43500,-163.06394,-187.01947,-362.24525,60.87109,81.06714,9.31112
1287,20220923_170835,1663978115.460923190,3746822915.460923190,11.01358,90.49028,27.43747,-163.06000,-187.01233,-362.23960,60.87614,81.06492,9.31026
1288,20220923_170835,1663978115.960652830,3746822915.960652830,11.00816,90.48991,27.43698,-163.05913,-187.00789,-362.24315,60.87232,81.06849,9.30730
1289,20220923_170836,1663978116.460738180,3746822916.460738180,11.01543,90.49028,27.44314,-163.05014,-187.01011,-362.24182,60.87097,81.06110,9.30890
1290,20220923_170836,1663978116.961016180,3746822916.961016180,11.01543,90.48892,27.43747,-163.05494,-187.00974,-362.24353,60.87146,81.06160,9.30151
1291,20220923_170837,1663978117.460733410,3746822917.460733410,11.01322,90.49151,27.44449,-163.05494,-187.01048,-362.24155,60.87072,81.06616,9.30101
1292,20220923_170837,1663978117.960689540,3746822917.960689540,11.01654,90.49175,27.44363,-163.05026,-187.01048,-362.23812,60.87109,81.06233,9.30619
1293,20220923_170838,1663978118.460753440,3746822918.460753440,11.00890,90.49040,27.43944,-163.05002,-187.00801,-362.24501,60.86924,81.06393,9.30681
1294,20220923_170838,1663978118.960291860,3746822918.960291860,11.00927,90.48005,27.43513,-163.05778,-187.00998,-362.24132,60.86924,81.06664,9.30730
1295,20220923_170839,1663978119.460512160,3746822919.460512160,11.01260,90.49373,27.43698,-163.04460,-187.01417,-362.24167,60.86838,81.06763,9.30718
1296,20220923_170839,1663978119.960246560,3746822919.960246560,11.01100,90.48831,27.44425,-163.05432,-187.01319,-362.24477,60.86961,81.06812,9.30607
1297,20220923_170840,1663978120.460513590,3746822920.460513590,11.00422,90.48756,27.44240,-163.04582,-187.01147,-362.24625,60.86444,81.06948,9.30779
1298,20220923_170840,1663978120.960416790,3746822920.960416790,11.00939,90.48979,27.43747,-163.05298,-187.00480,-362.24957,60.86456,81.06701,9.30841
1299,20220923_170841,1663978121.460906510,3746822921.460906500,11.00742,90.49225,27.43821,-163.04595,-187.00752,-362.24637,60.86604,81.05999,9.30545
1300,20220923_170841,1663978121.960572720,3746822921.960572720,11.00976,90.49755,27.44314,-163.05236,-187.00752,-362.24315,60.86444,81.06233,9.29806
1301,20220923_170842,1663978122.460051060,3746822922.460051060,11.01137,90.49003,27.44634,-163.05753,-187.00616,-362.23946,60.87121,81.06295,9.31075
1302,20220923_170842,1663978122.960599900,3746822922.960599900,11.01235,90.49127,27.43993,-163.05395,-187.00678,-362.24144,60.86468,81.06012,9.30422
1303,20220923_170843,1663978123.460582260,3746822923.460582260,11.01630,90.49693,27.43698,-163.05568,-187.01134,-362.24525,60.86505,81.06616,9.30582
1304,20220923_170843,1663978123.960579390,3746822923.960579390,11.01174,90.48905,27.43919,-163.05815,-187.00789,-362.24551,60.86838,81.05987,9.30779
1305,20220923_170844,1663978124.460348610,3746822924.460348600,11.01482,90.49028,27.44363,-163.05261,-187.01035,-362.24241,60.86949,81.06554,9.30151
1306,20220923_170844,1663978124.960413460,3746822924.960413460,11.01174,90.49311,27.44363,-163.05605,-187.00739,-362.24403,60.86752,81.06911,9.30336
1307,20220923_170845,1663978125.460721490,3746822925.460721490,11.00755,90.48818,27.44154,-163.05137,-187.00579,-362.24377,60.86727,81.06554,9.30348
1308,20220923_170845,1663978125.961039070,3746822925.961039070,11.01457,90.48523,27.43993,-163.05593,-187.01048,-362.24132,60.87208,81.05974,9.30410
1309,20220923_170846,1663978126.460187910,3746822926.460187910,11.00792,90.48486,27.43846,-163.05963,-187.01392,-362.24205,60.87208,81.06245,9.30496
1310,20220923_170846,1663978126.960775850,3746822926.960775850,11.00964,90.48905,27.43956,-163.05519,-187.01319,-362.24182,60.86912,81.06714,9.31223
1311,20220923_170847,1663978127.460384850,3746822927.460384840,11.01112,90.48597,27.44043,-163.05321,-187.01085,-362.24537,60.87269,81.06923,9.30915
1312,20220923_170847,1663978127.960127830,3746822927.960127830,11.00989,90.48436,27.43710,-163.05285,-187.01147,-362.24108,60.87478,81.06603,9.31001
1313,20220923_170848,1663978128.460783960,3746822928.460783960,11.00902,90.48707,27.44129,-163.05174,-187.00678,-362.24685,60.87183,81.06270,9.30619
1314,20220923_170848,1663978128.960804940,3746822928.960804940,11.01420,90.48597,27.44067,-163.06148,-187.01035,-362.24279,60.86715,81.06381,9.30952
1315,20220923_170849,1663978129.460425380,3746822929.460425380,11.00779,90.48338,27.43784,-163.06185,-187.00480,-362.25240,60.86863,81.06825,9.30360
1316,20220923_170849,1663978129.960760590,3746822929.960760590,11.01001,90.48793,27.43796,-163.05617,-187.01048,-362.24933,60.87269,81.06467,9.30557
1317,20220923_170850,1663978130.460435870,3746822930.460435870,11.00718,90.48498,27.43870,-163.05002,-187.00875,-362.24968,60.87627,81.06751,9.30422
1318,20220923_170850,1663978130.960201740,3746822930.960201740,11.00434,90.48793,27.43599,-163.05704,-187.01577,-362.24599,60.87035,81.06356,9.30163
1319,20220923_170851,1663978131.460804940,3746822931.460804940,11.01198,90.48621,27.43488,-163.05864,-187.00702,-362.24921,60.87516,81.06554,9.30447
1320,20220923_170851,1663978131.960449700,3746822931.960449690,11.00274,90.48609,27.43562,-163.06111,-187.00961,-362.24661,60.87282,81.06480,9.30964
1321,20220923_170852,1663978132.461048130,3746822932.461048120,11.01630,90.48572,27.44006,-163.06233,-187.01565,-362.24279,60.86579,81.07318,9.30644
1322,20220923_170852,1663978132.961387160,3746822932.961387160,11.01334,90.49311,27.43513,-163.06024,-187.00900,-362.24673,60.87441,81.05987,9.30570
1323,20220923_170853,1663978133.461049560,3746822933.461049560,11.01223,90.48744,27.44104,-163.05679,-187.01466,-362.24389,60.86863,81.06270,9.31013
1324,20220923_170853,1663978133.961337570,3746822933.961337570,11.01593,90.48634,27.43858,-163.05543,-187.01295,-362.24008,60.87158,81.06640,9.30533
1325,20220923_170854,1663978134.462079050,3746822934.462079050,11.01100,90.48954,27.43846,-163.05642,-187.01060,-362.24833,60.87380,81.06467,9.30508
1326,20220923_170854,1663978134.963302610,3746822934.963302610,11.02196,90.48362,27.43956,-163.05519,-187.00850,-362.24167,60.87171,81.06763,9.30459
1327,20220923_170855,1663978135.463300230,3746822935.463300230,11.02332,90.48855,27.43636,-163.05568,-187.00579,-362.24463,60.87775,81.06270,9.31100
1328,20220923_170855,1663978135.963286400,3746822935.963286400,11.00976,90.48226,27.44080,-163.04817,-187.00986,-362.24501,60.87676,81.05568,9.30040
1329,20220923_170856,1663978136.463363170,3746822936.463363170,11.00878,90.47660,27.43735,-163.04841,-187.01270,-362.24773,60.87910,81.05778,9.30619
1330,20220923_170856,1663978136.963863850,3746822936.963863850,11.00915,90.47857,27.43932,-163.05383,-187.00690,-362.25352,60.88279,81.05826,9.30459
1331,20220923_170857,1663978137.463730330,3746822937.463730330,11.00804,90.47500,27.43427,-163.05063,-187.00998,-362.24945,60.87614,81.05346,9.30792
1332,20220923_170857,1663978137.964802260,3746822937.964802260,11.00890,90.48091,27.43624,-163.04915,-187.01319,-362.24957,60.87787,81.05789,9.30447
1333,20220923_170858,1663978138.464692590,3746822938.464692590,11.00952,90.48030,27.44080,-163.04903,-187.01048,-362.24871,60.87750,81.06024,9.30964
1334,20220923_170858,1663978138.964196680,3746822938.964196680,11.01198,90.48288,27.43883,-163.04644,-187.01503,-362.24575,60.87860,81.05593,9.30212
1335,20220923_170859,1663978139.464296820,3746822939.464296820,11.01149,90.47906,27.43759,-163.05002,-187.01245,-362.23960,60.87639,81.05876,9.30841
1336,20220923_170859,1663978139.965027810,3746822939.965027810,11.01420,90.48165,27.44351,-163.05224,-187.01109,-362.23934,60.87590,81.05494,9.30262
1337,20220923_170900,1663978140.464873790,3746822940.464873790,11.01445,90.48498,27.43759,-163.05187,-187.00875,-362.24020,60.88046,81.05728,9.30410
1338,20220923_170900,1663978140.964693550,3746822940.964693550,11.01260,90.48535,27.44486,-163.04743,-187.01159,-362.24279,60.87750,81.05642,9.30064
1339,20220923_170901,1663978141.465059280,3746822941.465059280,11.01050,90.48165,27.44154,-163.04829,-187.01369,-362.25007,60.87922,81.06073,9.30200
1340,20220923_170901,1663978141.965999130,3746822941.965999130,11.01112,90.47685,27.44191,-163.04250,-187.01011,-362.24256,60.87331,81.05667,9.30545
1341,20220923_170902,1663978142.465716840,3746822942.465716840,11.01186,90.48658,27.43735,-163.03892,-187.00641,-362.25352,60.87799,81.05863,9.30323
1342,20220923_170902,1663978142.965144630,3746822942.965144630,11.02443,90.48917,27.44166,-163.04817,-187.01147,-362.24871,60.87701,81.05987,9.30126
1343,20220923_170903,1663978143.465896130,3746822943.465896130,11.01445,90.47906,27.43673,-163.04669,-187.01085,-362.25240,60.88243,81.05679,9.30323
1344,20220923_170903,1663978143.965767860,3746822943.965767860,11.00779,90.48091,27.44659,-163.04275,-187.01245,-362.24980,60.87478,81.05974,9.30336
1345,20220923_170904,1663978144.466003420,3746822944.466003420,11.01334,90.47906,27.44018,-163.04582,-187.01503,-362.24895,60.87478,81.05765,9.30459
