index,x,y,z,B_x,B_y,B_z
522,-21.799999999999997,-221.12755102040816,-118.36163265306124,-0.3958708853334372,-0.6237912506330048,-1.9187263859687889
523,-21.799999999999997,-221.12755102040816,-116.72897959183675,-0.40233436787055155,-0.6253390887854238,-1.9279028673555914
524,-21.799999999999997,-221.12755102040816,-115.09632653061226,-0.40890111513668614,-0.6269928401773086,-1.9370414159930291
525,-21.799999999999997,-221.12755102040816,-113.46367346938777,-0.41557492262157325,-0.6287550147081902,-1.946139895627418
526,-21.799999999999997,-221.12755102040816,-111.83102040816328,-0.42235919390427057,-0.6306276869129306,-1.9551962016397653
527,-21.799999999999997,-221.12755102040816,-110.1983673469388,-0.429256951015617,-0.6326125255032196,-1.9642082682742483
528,-21.799999999999997,-221.12755102040816,-108.56571428571431,-0.43627084736748145,-0.6347108221102928,-1.9731740740914745
529,-21.799999999999997,-221.12755102040816,-106.93306122448982,-0.44340318279596147,-0.6369235190642257,-1.9820916458365971
530,-21.799999999999997,-221.12755102040816,-105.30040816326533,-0.450655920285584,-0.6392512361218508,-1.9909590609242684
531,-21.799999999999997,-221.12755102040816,-103.66775510204083,-0.45803070397148815,-0.6416942961027416,-1.9997744487412064
532,-21.799999999999997,-221.12755102040816,-102.03510204081634,-0.46552887804962495,-0.6442527494178165,-2.0085359909568794
533,-21.799999999999997,-221.12755102040816,-100.40244897959185,-0.47315150626391755,-0.6469263974891106,-2.017241921018069
534,-21.799999999999997,-221.12755102040816,-98.76979591836735,-0.4808993916769282,-0.6497148150664458,-2.0258905229846675
535,-21.799999999999997,-221.12755102040816,-97.13714285714286,-0.48877309646920253,-0.6526173714473202,-2.034480129845633
536,-21.799999999999997,-221.12755102040816,-95.50448979591837,-0.4967729615484444,-0.6556332506100659,-2.0430091214358157
537,-21.799999999999997,-221.12755102040816,-93.87183673469389,-0.5048991257850304,-0.6587614702693116,-2.05147592205671
538,-21.799999999999997,-221.12755102040816,-92.2391836734694,-0.5131515447218788,-0.6620008998643385,-2.0598789978884753
539,-21.799999999999997,-221.12755102040816,-90.60653061224491,-0.5215300086368728,-0.6653502774948663,-2.068216854265998
540,-21.799999999999997,-221.12755102040816,-88.97387755102042,-0.5300341598607474,-0.6688082258184664,-2.07648803288005
541,-21.799999999999997,-221.12755102040816,-87.34122448979593,-0.5386635092801129,-0.672373266930137,-2.0846911089522493
542,-21.799999999999997,-221.12755102040816,-85.70857142857143,-0.5474174519725352,-0.6760438362453414,-2.092824688423711
543,-21.799999999999997,-221.12755102040816,-84.07591836734694,-0.5562952819410754,-0.6798182954130993,-2.1008874051894395
544,-21.799999999999997,-221.12755102040816,-82.44326530612246,-0.5652962059305651,-0.6836949442875948,-2.1088779184028326
545,-21.799999999999997,-221.12755102040816,-80.81061224489797,-0.5744193563209024,-0.6876720319907577,-2.1167949098691494
546,-21.799999999999997,-221.12755102040816,-79.17795918367348,-0.5836638031052246,-0.6917477671012477,-2.124637081541792
547,-21.799999999999997,-221.12755102040816,-77.54530612244899,-0.5930285649665734,-0.6959203270048135,-2.132403153131321
548,-21.799999999999997,-221.12755102040816,-75.91265306122449,-0.6025126194790431,-0.7001878664472372,-2.1400918598334044
549,-21.799999999999997,-221.12755102040816,-74.28,-0.612114912460143,-0.7045485253276382,-2.147701950179645
550,-21.799999999999997,-210.51530612244898,-154.28000000000003,-0.28437908435849124,-0.5943566814078878,-1.714918981512426
551,-21.799999999999997,-210.51530612244898,-152.64734693877554,-0.2895634714392372,-0.595030360248316,-1.7243328759207301
552,-21.799999999999997,-210.51530612244898,-151.01469387755105,-0.29471045583204614,-0.5956450044074728,-1.7337384780047884
553,-21.799999999999997,-210.51530612244898,-149.38204081632657,-0.2998254723163569,-0.596208332299696,-1.7431364683596442
554,-21.799999999999997,-210.51530612244898,-147.74938775510208,-0.3049142230579349,-0.5967284120068683,-1.752527319742839
555,-21.799999999999997,-210.51530612244898,-146.1167346938776,-0.3099826477825758,-0.5972136012169926,-1.7619112992205714
556,-21.799999999999997,-210.51530612244898,-144.4840816326531,-0.31503689009015545,-0.5976724811099672,-1.7712884719812507
557,-21.799999999999997,-210.51530612244898,-142.85142857142858,-0.3200832606944175,-0.5981137857544354,-1.7806587066714314
558,-21.799999999999997,-210.51530612244898,-141.2187755102041,-0.3251281984536689,-0.5985463287756829,-1.790021682092167
559,-21.799999999999997,-210.51530612244898,-139.5861224489796,-0.3301782300894729,-0.5989789291617882,-1.7993768950899707
560,-21.799999999999997,-210.51530612244898,-137.95346938775512,-0.33523992947118586,-0.5994203380891179,-1.8087236694830153
561,-21.799999999999997,-210.51530612244898,-136.32081632653063,-0.34031987728693025,-0.5998791685648683,-1.8180611658760881
562,-21.799999999999997,-210.51530612244898,-134.68816326530614,-0.3454246218381769,-0.6003638295233742,-1.8273883922291247
563,-21.799999999999997,-210.51530612244898,-133.05551020408166,-0.35056064158962386,-0.6008824657688194,-1.8367042150545032
564,-21.799999999999997,-210.51530612244898,-131.42285714285717,-0.35573430999660616,-0.6014429048655074,-1.846007371120777
565,-21.799999999999997,-210.51530612244898,-129.79020408163268,-0.3609518630192099,-0.60205261174778,-1.8552964795387652
566,-21.799999999999997,-210.51530612244898,-128.1575510204082,-0.36621936962922064,-0.6027186514831016,-1.8645700540973777
567,-21.799999999999997,-210.51530612244898,-126.52489795918369,-0.37154270551644686,-0.6034476602958989,-1.8738265157077123
568,-21.799999999999997,-210.51530612244898,-124.8922448979592,-0.37692753011718594,-0.6042458246614757,-1.8830642048043487
569,-21.799999999999997,-210.51530612244898,-123.25959183673471,-0.3823792670111885,-0.605118868032605,-1.8922813935486502
570,-21.799999999999997,-210.51530612244898,-121.62693877551023,-0.3879030876665581,-0.6060720445663037,-1.9014762976788049
571,-21.799999999999997,-210.51530612244898,-119.99428571428572,-0.3935038984600894,-0.6071101390864158,-1.9106470878612356
572,-21.799999999999997,-210.51530612244898,-118.36163265306124,-0.3991863308500001,-0.6082374724408197,-1.9197919004110204
573,-21.799999999999997,-210.51530612244898,-116.72897959183675,-0.40495473454208764,-0.6094579113902228,-1.9289088472724387
574,-21.799999999999997,-210.51530612244898,-115.09632653061226,-0.4108131734599425,-0.6107748821838896,-1.9379960251729784
575,-21.799999999999997,-210.51530612244898,-113.46367346938777,-0.4167654243050336,-0.6121913870295117,-1.9470515238933217
576,-21.799999999999997,-210.51530612244898,-111.83102040816328,-0.4228149774802148,-0.6137100227380756,-1.9560734336210928
577,-21.799999999999997,-210.51530612244898,-110.1983673469388,-0.4289650401371361,-0.6153330009088052,-1.9650598513814828
578,-21.799999999999997,-210.51530612244898,-108.56571428571431,-0.4352185411075382,-0.6170621691120743,-1.9740088865601138
579,-21.799999999999997,-210.51530612244898,-106.93306122448982,-0.44157813747884234,-0.6188990326134842,-1.982918665551061
580,-21.799999999999997,-210.51530612244898,-105.30040816326533,-0.4480462225789523,-0.6208447762666509,-1.9917873355780742
581,-21.799999999999997,-210.51530612244898,-103.66775510204083,-0.4546249351482814,-0.6229002862769448,-2.000613067746336
582,-21.799999999999997,-210.51530612244898,-102.03510204081634,-0.46131616948427023,-0.6250661716018584,-2.0093940593893507
583,-21.799999999999997,-210.51530612244898,-100.40244897959185,-0.46812158636100065,-0.6273427848100965,-2.01812853577929
584,-21.799999999999997,-210.51530612244898,-98.76979591836735,-0.47504262454027923,-0.6297302422675131,-2.026814751269022
585,-21.799999999999997,-210.51530612244898,-97.13714285714286,-0.48208051270596286,-0.6322284435545384,-2.0354509899344535
586,-21.799999999999997,-210.51530612244898,-95.50448979591837,-0.4892362816713671,-0.6348370900509792,-2.0440355657814777
587,-21.799999999999997,-210.51530612244898,-93.87183673469389,-0.49651077672193367,-0.6375557026471341,-2.0525668225799336
588,-21.799999999999997,-210.51530612244898,-92.2391836734694,-0.503904669976464,-0.6403836385606354,-2.061043133380643
589,-21.799999999999997,-210.51530612244898,-90.60653061224491,-0.5114184726586686,-0.6433201072499912,-2.069462899768503
590,-21.799999999999997,-210.51530612244898,-88.97387755102042,-0.5190525471914356,-0.6463641854303717,-2.0778245508984696
591,-21.799999999999997,-210.51530612244898,-87.34122448979593,-0.5268071190344585,-0.6495148312021968,-2.0861265423568582
592,-21.799999999999997,-210.51530612244898,-85.70857142857143,-0.5346822882016511,-0.6527708973130046,-2.094367354885655
593,-21.799999999999997,-210.51530612244898,-84.07591836734694,-0.5426780404047875,-0.6561311435744557,-2.1025454930025376
594,-21.799999999999997,-210.51530612244898,-82.44326530612246,-0.5507942577802396,-0.6595942484614312,-2.110659483545696
595,-21.799999999999997,-210.51530612244898,-80.81061224489797,-0.5590307291655776,-0.6631588199230691,-2.118707874168301
596,-21.799999999999997,-210.51530612244898,-79.17795918367348,-0.567387159901628,-0.6668234054359345,-2.1266892318035673
597,-21.799999999999997,-210.51530612244898,-77.54530612244899,-0.575863181141834,-0.6705865013313712,-2.134602141119082
598,-21.799999999999997,-210.51530612244898,-75.91265306122449,-0.5844583586590346,-0.6744465614299315,-2.142445202975402
599,-21.799999999999997,-210.51530612244898,-74.28,-0.5931722011446396,-0.6784020050148456,-2.1502170329015087
600,-21.799999999999997,-199.90306122448982,-154.28000000000003,-0.3008361278368241,-0.5819074873130319,-1.7184925733047507
601,-21.799999999999997,-199.90306122448982,-152.64734693877554,-0.30541103487717436,-0.5823884160712964,-1.7277329326477755
602,-21.799999999999997,-199.90306122448982,-151.01469387755105,-0.3099556938104868,-0.5828131949121769,-1.7369689458921869
603,-21.799999999999997,-199.90306122448982,-149.38204081632657,-0.3144751865489255,-0.5831890151175401,-1.7462011016907653
604,-21.799999999999997,-199.90306122448982,-147.74938775510208,-0.3189747571336383,-0.5835234317043501,-1.7554296983199151
605,-21.799999999999997,-199.90306122448982,-146.1167346938776,-0.32345978849547663,-0.5838243037998865,-1.7646548488562672
606,-21.799999999999997,-199.90306122448982,-144.4840816326531,-0.3279357772805014,-0.584099727765846,-1.773876488062598
607,-21.799999999999997,-199.90306122448982,-142.85142857142858,-0.332408307104302,-0.5843579649695272,-1.7830943807505122
608,-21.799999999999997,-199.90306122448982,-141.2187755102041,-0.33688302067587017,-0.584607366352401,-1.7923081313426792
609,-21.799999999999997,-199.90306122448982,-139.5861224489796,-0.3413655912914635,-0.5848562960661923,-1.8015171943303514
610,-21.799999999999997,-199.90306122448982,-137.95346938775512,-0.34586169424959223,-0.5851130564353326,-1.8107208853135361
611,-21.799999999999997,-199.90306122448982,-136.32081632653063,-0.35037697875633,-0.5853858163717831,-1.8199183923190603
612,-21.799999999999997,-199.90306122448982,-134.68816326530614,-0.3549170408805864,-0.585682545119937,-1.8291087871174696
613,-21.799999999999997,-199.90306122448982,-133.05551020408166,-0.35948739807330554,-0.5860109528765776,-1.8382910362972567
614,-21.799999999999997,-199.90306122448982,-131.42285714285717,-0.36409346568620293,-0.5863784394295521,-1.8474640119018773
615,-21.799999999999997,-199.90306122448982,-129.79020408163268,-0.36874053582528177,-0.5867920515303808,-1.8566265014883996
616,-21.799999999999997,-199.90306122448982,-128.1575510204082,-0.37343375875370555,-0.5872584492808812,-1.8657772175187333
617,-21.799999999999997,-199.90306122448982,-126.52489795918369,-0.378178126940206,-0.5877838814134435,-1.8749148060451475
618,-21.799999999999997,-199.90306122448982,-124.8922448979592,-0.3829784617367977,-0.5883741690012982,-1.884037854691904
619,-21.799999999999997,-199.90306122448982,-123.25959183673471,-0.3878394025767733,-0.5890346968658235,-1.8931448999678864
620,-21.799999999999997,-199.90306122448982,-121.62693877551023,-0.3927653985170636,-0.5897704117674323,-1.9022344339638835
621,-21.799999999999997,-199.90306122448982,-119.99428571428572,-0.39776070190495716,-0.590585826367672,-1.911304910499105
622,-21.799999999999997,-199.90306122448982,-118.36163265306124,-0.4028293639343019,-0.5914850279278596,-1.920354750780767
623,-21.799999999999997,-199.90306122448982,-116.72897959183675,-0.407975231856355,-0.5924716907512959,-1.9293823486352721
624,-21.799999999999997,-199.90306122448982,-115.09632653061226,-0.4132019476288207,-0.5935490914555714,-1.9383860753582383
625,-21.799999999999997,-199.90306122448982,-113.46367346938777,-0.4185129478085514,-0.5947201262703601,-1.947364284220214
626,-21.799999999999997,-199.90306122448982,-111.83102040816328,-0.4239114645234565,-0.5959873296804687,-1.956315314651917
627,-21.799999999999997,-199.90306122448982,-110.1983673469388,-0.42940052738468637,-0.59735289385047,-1.9652374961241037
628,-21.799999999999997,-199.90306122448982,-108.56571428571431,-0.4349829662223357,-0.5988186883829201,-1.9741291517292865
629,-21.799999999999997,-199.90306122448982,-106.93306122448982,-0.44066141455195407,-0.6003862800629065,-1.982988601467632
630,-21.799999999999997,-199.90306122448982,-105.30040816326533,-0.44643831368647113,-0.6020569523258388,-1.991814165237443
631,-21.799999999999997,-199.90306122448982,-103.66775510204083,-0.45231591742651744,-0.6038317242588107,-2.000604165528884
632,-21.799999999999997,-199.90306122448982,-102.03510204081634,-0.45829629726316057,-0.605711369001142,-2.0093569298224807
633,-21.799999999999997,-199.90306122448982,-100.40244897959185,-0.4643813480344505,-0.6076964314560769,-2.0180707926941537
634,-21.799999999999997,-199.90306122448982,-98.76979591836735,-0.47057279397876073,-0.609787245257337,-2.0267440976323385
635,-21.799999999999997,-199.90306122448982,-97.13714285714286,-0.476872195128891,-0.6119839489636121,-2.035375198575167
636,-21.799999999999997,-199.90306122448982,-95.50448979591837,-0.48328095399381255,-0.6142865014688823,-2.0439624611778413
637,-21.799999999999997,-199.90306122448982,-93.87183673469389,-0.48980032247258976,-0.6166946966325071,-2.0525042638241047
638,-21.799999999999997,-199.90306122448982,-92.2391836734694,-0.4964314089491637,-0.6192081771411608,-2.0609989983957107
639,-21.799999999999997,-199.90306122448982,-90.60653061224491,-0.503175185516497,-0.6218264476216007,-2.0694450708173875
640,-21.799999999999997,-199.90306122448982,-88.97387755102042,-0.5100324952806261,-0.6245488870264211,-2.07784090139441
641,-21.799999999999997,-199.90306122448982,-87.34122448979593,-0.5170040596978822,-0.6273747603181903,-2.0861849249611595
642,-21.799999999999997,-199.90306122448982,-85.70857142857143,-0.5240904859015814,-0.6303032294773772,-2.0944755908592256
643,-21.799999999999997,-199.90306122448982,-84.07591836734694,-0.5312922739765611,-0.633333363862377,-2.1027113627632303
644,-21.799999999999997,-199.90306122448982,-82.44326530612246,-0.5386098241448423,-0.6364641499464341,-2.110890718372467
645,-21.799999999999997,-199.90306122448982,-80.81061224489797,-0.5460434438283102,-0.6396945004592283,-2.1190121489854903
646,-21.799999999999997,-199.90306122448982,-79.17795918367348,-0.5535933545574352,-0.643023262957314,-2.1270741589743096
647,-21.799999999999997,-199.90306122448982,-77.54530612244899,-0.5612596987014484,-0.6464492278505674,-2.1350752651733416
648,-21.799999999999997,-199.90306122448982,-75.91265306122449,-0.5690425459957709,-0.6499711359067675,-2.1430139961976664
649,-21.799999999999997,-199.90306122448982,-74.28,-0.5769418998475402,-0.6535876852590832,-2.1508888917041418
650,-21.799999999999997,-189.29081632653063,-154.28000000000003,-0.3176466929079851,-0.5674310773839437,-1.7219618501229839
651,-21.799999999999997,-189.29081632653063,-152.64734693877554,-0.3216229904642347,-0.5677422328415247,-1.7310280168078087
652,-21.799999999999997,-189.29081632653063,-151.01469387755105,-0.32557419282534283,-0.5679958279390576,-1.740093847973906
653,-21.799999999999997,-189.29081632653063,-149.38204081632657,-0.3295053084618189,-0.5681992008960037,-1.7491595949065193
654,-21.799999999999997,-189.29081632653063,-147.74938775510208,-0.3334214534443305,-0.568360255510953,-1.7582253023137078
655,-21.799999999999997,-189.29081632653063,-146.1167346938776,-0.3373278304209606,-0.568487365892608,-1.7672908207805058
656,-21.799999999999997,-189.29081632653063,-144.4840816326531,-0.34122970539010566,-0.5685892633996872,-1.7763558224243852
657,-21.799999999999997,-189.29081632653063,-142.85142857142858,-0.345132381958976,-0.5686749117547265,-1.7854198189187258
658,-21.799999999999997,-189.29081632653063,-141.2187755102041,-0.34904117310706795,-0.5687533765464394,-1.7944821809902791
659,-21.799999999999997,-189.29081632653063,-139.5861224489796,-0.3529613709304158,-0.5688336951223363,-1.8035421584933111
660,-21.799999999999997,-189.29081632653063,-137.95346938775512,-0.3568982153442164,-0.5689247524383205,-1.8125989001921567
661,-21.799999999999997,-189.29081632653063,-136.32081632653063,-0.36085686316137355,-0.5690351678901777,-1.821651472429533
662,-21.799999999999997,-189.29081632653063,-134.68816326530614,-0.36484235923478536,-0.5691731974775252,-1.8306988759348322
663,-21.799999999999997,-189.29081632653063,-133.05551020408166,-0.36885961134943557,-0.5693466547175632,-1.8397400601578262
664,-21.799999999999997,-189.29081632653063,-131.42285714285717,-0.3729133702479146,-0.5695628524603791,-1.8487739347129661
665,-21.799999999999997,-189.29081632653063,-129.79020408163268,-0.37700821560193276,-0.5698285661768807,-1.8577993777813653
666,-21.799999999999997,-189.29081632653063,-128.1575510204082,-0.38114854803470166,-0.5701500176134573,-1.866815241604268
667,-21.799999999999997,-189.29081632653063,-126.52489795918369,-0.3853385866171237,-0.5705328762149406,-1.875820355458405
668,-21.799999999999997,-189.29081632653063,-124.8922448979592,-0.3895823707495225,-0.5709822746909907,-1.8848135266817003
669,-21.799999999999997,-189.29081632653063,-123.25959183673471,-0.3938837650955094,-0.571502834681965,-1.8937935403905506
670,-21.799999999999997,-189.29081632653063,-121.62693877551023,-0.3982464662394989,-0.5720986986351022,-1.9027591585011585
671,-21.799999999999997,-189.29081632653063,-119.99428571428572,-0.4026740099402417,-0.5727735645829171,-1.911709118566428
672,-21.799999999999997,-189.29081632653063,-118.36163265306124,-0.40716977815213795,-0.5735307212997185,-1.9206421328022856
673,-21.799999999999997,-189.29081632653063,-116.72897959183675,-0.4117370052985905,-0.5743730821215252,-1.9295568875369362
674,-21.799999999999997,-189.29081632653063,-115.09632653061226,-0.4163787835576045,-0.5753032164221707,-1.9384520431945944
675,-21.799999999999997,-189.29081632653063,-113.46367346938777,-0.4210980671226423,-0.5763233782794259,-1.9473262348337315
676,-21.799999999999997,-189.29081632653063,-111.83102040816328,-0.4258976755368593,-0.5774355322451896,-1.9561780731976945
677,-21.799999999999997,-189.29081632653063,-110.1983673469388,-0.4307802962722036,-0.5786413763628957,-1.9650061461991903
678,-21.799999999999997,-189.29081632653063,-108.56571428571431,-0.4357484867522601,-0.5799423627023259,-1.9738090207446604
679,-21.799999999999997,-189.29081632653063,-106.93306122448982,-0.44080467601689577,-0.5813397157261022,-1.9825852448016015
680,-21.799999999999997,-189.29081632653063,-105.30040816326533,-0.4459511662043383,-0.58283444880594,-1.9913333496175412
681,-21.799999999999997,-189.29081632653063,-103.66775510204083,-0.45119013399958874,-0.5844273791805961,-2.0000518520098254
682,-21.799999999999997,-189.29081632653063,-102.03510204081634,-0.45652363216650826,-0.5861191416093163,-2.008739256658121
683,-21.799999999999997,-189.29081632653063,-100.40244897959185,-0.461953591248772,-0.587910200935795,-2.0173940583430934
684,-21.799999999999997,-189.29081632653063,-98.76979591836735,-0.467481821501579,-0.5898008637379917,-2.0260147440880054
685,-21.799999999999997,-189.29081632653063,-97.13714285714286,-0.4731100150890484,-0.5917912892045507,-2.0345997951694663
686,-21.799999999999997,-189.29081632653063,-95.50448979591837,-0.4788397485655338,-0.5938814993497346,-2.043147688973921
687,-21.799999999999997,-189.29081632653063,-93.87183673469389,-0.48467248564318766,-0.5960713886529163,-2.051656900684012
688,-21.799999999999997,-189.29081632653063,-92.2391836734694,-0.49060958023616763,-0.5983607331921235,-2.060125904785785
689,-21.799999999999997,-189.29081632653063,-90.60653061224491,-0.49665227976403514,-0.6007491993212284,-2.068553176392861
690,-21.799999999999997,-189.29081632653063,-88.97387755102042,-0.5028017286889792,-0.6032363519324235,-2.076937192388968
691,-21.799999999999997,-189.29081632653063,-87.34122448979593,-0.5090589722602061,-0.605821662334094,-2.0852764323920034
692,-21.799999999999997,-189.29081632653063,-85.70857142857143,-0.5154249604330516,-0.608504515767109,-2.0935693795476524
693,-21.799999999999997,-189.29081632653063,-84.07591836734694,-0.5219005519314663,-0.6112842185781346,-2.1018145211606267
694,-21.799999999999997,-189.29081632653063,-82.44326530612246,-0.5284865184224969,-0.6141600050650169,-2.1100103491737023
695,-21.799999999999997,-189.29081632653063,-80.81061224489797,-0.535183548769794,-0.6171310440044948,-2.118155360506396
696,-21.799999999999997,-189.29081632653063,-79.17795918367348,-0.5419922533381083,-0.6201964448731445,-2.126248057264011
697,-21.799999999999997,-189.29081632653063,-77.54530612244899,-0.5489131683187765,-0.6233552637702644,-2.134286946829487
698,-21.799999999999997,-189.29081632653063,-75.91265306122449,-0.5559467600505457,-0.6266065090476189,-2.1422705418498467
699,-21.799999999999997,-189.29081632653063,-74.28,-0.5630934293120475,-0.6299491466571681,-2.15019736012869
700,-21.799999999999997,-178.67857142857144,-154.28000000000003,-0.33538047111071023,-0.5508508044410974,-1.7255336869260027
701,-21.799999999999997,-178.67857142857144,-152.64734693877554,-0.33877617587150155,-0.5510276305859776,-1.7344212799025769
702,-21.799999999999997,-178.67857142857144,-151.01469387755105,-0.3421492841852398,-0.551140573076708,-1.7433130230137444
703,-21.799999999999997,-178.67857142857144,-149.38204081632657,-0.34550480316435994,-0.5511979446850148,-1.7522088509674383
704,-21.799999999999997,-178.67857142857144,-147.74938775510208,-0.34884782854963703,-0.5512092083897642,-1.761108412288852
705,-21.799999999999997,-178.67857142857144,-146.1167346938776,-0.35218355321380557,-0.5511846876838291,-1.7700111101296194
706,-21.799999999999997,-178.67857142857144,-144.4840816326531,-0.35551726893478985,-0.5511352672651242,-1.7789161453108981
707,-21.799999999999997,-178.67857142857144,-142.85142857142858,-0.3588543549455778,-0.5510721169979433,-1.7878225571368915
708,-21.799999999999997,-178.67857142857144,-141.2187755102041,-0.3622002492773646,-0.5510064452087278,-1.7967292613343275
709,-21.799999999999997,-178.67857142857144,-139.5861224489796,-0.3655604006887927,-0.5509492714193982,-1.8056350867277722
710,-21.799999999999997,-178.67857142857144,-137.95346938775512,-0.3689402008967164,-0.5509112052434375,-1.8145388126365738
711,-21.799999999999997,-178.67857142857144,-136.32081632653063,-0.37234490059725545,-0.5509022259098373,-1.8234392075920063
712,-21.799999999999997,-178.67857142857144,-134.68816326530614,-0.3757795193122888,-0.5509314734186148,-1.8323350671063352
713,-21.799999999999997,-178.67857142857144,-133.05551020408166,-0.3792487664172768,-0.5510070810062331,-1.8412252449937476
714,-21.799999999999997,-178.67857142857144,-131.42285714285717,-0.3827569930070496,-0.5511360859398877,-1.8501086715064758
715,-21.799999999999997,-178.67857142857144,-129.79020408163268,-0.3863081863662927,-0.551324440200986,-1.858984354332211
716,-21.799999999999997,-178.67857142857144,-128.1575510204082,-0.3899060034631816,-0.5515771103968632,-1.8678513642335197
717,-21.799999999999997,-178.67857142857144,-126.52489795918369,-0.393553827338863,-0.5518982297568442,-1.8767088118202189
718,-21.799999999999997,-178.67857142857144,-124.8922448979592,-0.3972548278924677,-0.5522912604946129,-1.8855558227690317
719,-21.799999999999997,-178.67857142857144,-123.25959183673471,-0.40101201442863044,-0.5527591380260901,-1.8943915164774303
720,-21.799999999999997,-178.67857142857144,-121.62693877551023,-0.40482827498557583,-0.5533043855209598,-1.9032149901391193
721,-21.799999999999997,-178.67857142857144,-119.99428571428572,-0.40870640272605385,-0.553929198943095,-1.9120253081655925
722,-21.799999999999997,-178.67857142857144,-118.36163265306124,-0.412649111947772,-0.5546355078678431,-1.920821495975833
723,-21.799999999999997,-178.67857142857144,-116.72897959183675,-0.41665904664803577,-0.5554250182918992,-1.929602537013487
724,-21.799999999999997,-178.67857142857144,-115.09632653061226,-0.42073878412864474,-0.5562992427691711,-1.9383673720121877
725,-21.799999999999997,-178.67857142857144,-113.46367346938777,-0.4248908354963987,-0.5572595218893213,-1.9471148997644612
726,-21.799999999999997,-178.67857142857144,-111.83102040816328,-0.4291176443496809,-0.5583070399334105,-1.9558439788630757
727,-21.799999999999997,-178.67857142857144,-110.1983673469388,-0.43342158451690693,-0.5594428366462694,-1.9645534300445249
728,-21.799999999999997,-178.67857142857144,-108.56571428571431,-0.4378049574094831,-0.5606678164269283,-1.973242038880489
729,-21.799999999999997,-178.67857142857144,-106.93306122448982,-0.4422699893490716,-0.5619827558100496,-1.9819085586426546
730,-21.799999999999997,-178.67857142857144,-105.30040816326533,-0.44681882909121384,-0.5633883098203967,-1.9905517132199044
731,-21.799999999999997,-178.67857142857144,-103.66775510204083,-0.4514535456780919,-0.5648850175889493,-1.999170200004798
732,-21.799999999999997,-178.67857142857144,-102.03510204081634,-0.4561761266932223,-0.5664733074919468,-2.0077626926915
733,-21.799999999999997,-178.67857142857144,-100.40244897959185,-0.4609884769521386,-0.5681535019852646,-2.0163278439457564
734,-21.799999999999997,-178.67857142857144,-98.76979591836735,-0.4658924176370931,-0.569925822248166,-2.0248642879202308
735,-21.799999999999997,-178.67857142857144,-97.13714285714286,-0.4708896858683289,-0.5717903927114207,-2.0333706425984346
736,-21.799999999999997,-178.67857142857144,-95.50448979591837,-0.4759819346922427,-0.5737472455149941,-2.0418455119570353
737,-21.799999999999997,-178.67857142857144,-93.87183673469389,-0.48117073346177364,-0.5757963249228482,-2.0502874879422954
738,-21.799999999999997,-178.67857142857144,-92.2391836734694,-0.4864575685793824,-0.5779374917087665,-2.058695152259986
739,-21.799999999999997,-178.67857142857144,-90.60653061224491,-0.49184384457100805,-0.5801705275169411,-2.067067077981438
740,-21.799999999999997,-178.67857142857144,-88.97387755102042,-0.49733088545977466,-0.5824951391971496,-2.0754018309708364
741,-21.799999999999997,-178.67857142857144,-87.34122448979593,-0.5029199364059309,-0.5849109631074896,-2.083697971140545
742,-21.799999999999997,-178.67857142857144,-85.70857142857143,-0.5086121655833864,-0.5874175693778199,-2.0919540535425085
743,-21.799999999999997,-178.67857142857144,-84.07591836734694,-0.5144086662601666,-0.5900144661229234,-2.1001686293050064
744,-21.799999999999997,-178.67857142857144,-82.44326530612246,-0.5203104590558212,-0.5927011035960561,-2.1083402464244756
745,-21.799999999999997,-178.67857142857144,-80.81061224489797,-0.5263184943462278,-0.5954768782717679,-2.116467450422146
746,-21.799999999999997,-178.67857142857144,-79.17795918367348,-0.5324336547910633,-0.5983411368485747,-2.1245487848764633
747,-21.799999999999997,-178.67857142857144,-77.54530612244899,-0.5386567579588899,-0.6012931801606669,-2.132582791840786
748,-21.799999999999997,-178.67857142857144,-75.91265306122449,-0.544988559026848,-0.6043322669915767,-2.140568012157022
749,-21.799999999999997,-178.67857142857144,-74.28,-0.5514297535342934,-0.6074576177801134,-2.1485029856749307
750,-21.799999999999997,-168.06632653061226,-154.28000000000003,-0.3545185924906349,-0.531896299473047,-1.729446316330101
751,-21.799999999999997,-168.06632653061226,-152.64734693877554,-0.35736765328142894,-0.5320067109540929,-1.7381444456514075
752,-21.799999999999997,-168.06632653061226,-151.01469387755105,-0.36019351037120373,-0.5320468070779185,-1.7468511487756508
753,-21.799999999999997,-168.06632653061226,-149.38204081632657,-0.3630005869175079,-0.5320295413703775,-1.755565564977374
754,-21.799999999999997,-168.06632653061226,-147.74938775510208,-0.36579359867190675,-0.5319677612428677,-1.7642867219366956
755,-21.799999999999997,-168.06632653061226,-146.1167346938776,-0.3685775503116915,-0.5318741162345049,-1.7730135489741556
756,-21.799999999999997,-168.06632653061226,-144.4840816326531,-0.37135771823701447,-0.531761060045838,-1.7817448776466627
757,-21.799999999999997,-168.06632653061226,-142.85142857142858,-0.3741396307662086,-0.531640858026762,-1.7904794421203647
758,-21.799999999999997,-168.06632653061226,-141.2187755102041,-0.37692904657024684,-0.5315255965905408,-1.7992158797758435
759,-21.799999999999997,-168.06632653061226,-139.5861224489796,-0.3797319318823611,-0.531427193723033,-1.807952732116206
760,-21.799999999999997,-168.06632653061226,-137.95346938775512,-0.3825544369380367,-0.5313574099319283,-1.8166884460250614
