# File: original data
# Date created: 12/08/2022
# Units: [cm], [G = 1e-4 T]
# Offset from original data used: [ 35.2  651.05  16.3 ] cm
#  + 
# Rotation about z axis: -110 degrees
# Resulting total origin shift: [ 599.74777172 -255.74939456   16.3       ] cm
# Comments: This data is interpolated from Takashi's summer 2019 data. The data has been shifted and rotated to, to match the origin and axes used in PENTrack STL files, as well as interpolated to a rectilinear grid in this rotated frame.
# x	y	z	B_x	B_y	B_z
6.300097778067037098e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	-3.660811234132950176e-01	6.888944629053810331e-01	-1.698666983665304997e+00
6.300097778067037098e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	-2.790342699326373577e-01	7.252524572491836352e-01	-1.804843416806136247e+00
6.300097778067037098e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-1.777843516794774814e-01	7.591556149560290123e-01	-1.892930924174379470e+00
6.300097778067037098e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	-4.931101764880452265e-02	7.694701170352971076e-01	-1.983093163042241258e+00
6.300097778067037098e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	2.391828383197491803e-02	7.654782735835681251e-01	-2.057936178254578863e+00
6.300097778067037098e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	1.947164747889473801e-03	7.588561683615182574e-01	-2.144081745616745138e+00
6.300097778067037098e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	-3.935081228710259893e-01	8.023052655710500858e-01	-1.632907082672090837e+00
6.919035768593488456e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	-2.579547573196236954e-01	8.871583984196718120e-01	-1.771477500847481679e+00
6.919035768593488456e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-1.033813499300890726e-01	9.256703009756961364e-01	-1.921640901344403574e+00
6.919035768593488456e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	9.148829326863960887e-02	9.080630677725309852e-01	-2.073539424597981906e+00
6.919035768593488456e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	1.871483545450871588e-01	8.102667616405767603e-01	-2.199475578481667526e+00
6.919035768593488456e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	1.878824532751934839e-01	7.193769858975826992e-01	-2.288306881000892190e+00
6.919035768593488456e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	-4.610816964798232220e-01	1.001495227402472210e+00	-1.542592345038542589e+00
7.537973759119939814e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	-2.685306528360342782e-01	1.143537242205468374e+00	-1.709339788304419017e+00
7.537973759119939814e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-2.822997138952132445e-02	1.249250892700786153e+00	-1.898772445630356742e+00
7.537973759119939814e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	3.044880886559440114e-01	1.224580910364295505e+00	-2.126259133877624663e+00
7.537973759119939814e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	5.970257185756508989e-01	9.932647679070782942e-01	-2.282034950733077494e+00
7.537973759119939814e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	7.249062561913319769e-01	1.501189684935525293e+00	-2.294734978078622589e+00
8.156911749646391172e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	-4.216972152109974559e-01	3.684133616062581495e-01	-2.405330092312624402e+00
3.205407825434780307e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	-4.424082945217833185e-01	5.133674266480170445e-01	-2.294388196853219597e+00
3.205407825434780307e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	-5.185014327016688185e-01	8.038648191044330815e-01	-2.178718155074648166e+00
3.205407825434780307e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	-8.840512965316520422e-01	1.013187332058080870e+00	-2.088154349459898640e+00
3.205407825434780307e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	-4.797717060314425908e-01	3.745672370769028703e-01	-2.230938524410277068e+00
3.824345815961231665e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	-4.637298130881504221e-01	4.011465426374769550e-01	-2.204254357308172985e+00
3.824345815961231665e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	-4.661597666558918718e-01	4.719191665542439296e-01	-2.151560076071120875e+00
3.824345815961231665e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	-4.448607080323654372e-01	6.266375915608506375e-01	-2.105408744141186617e+00
3.824345815961231665e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	-4.497765617155664586e-01	7.864597430056576854e-01	-2.104959714167961238e+00
3.824345815961231665e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	-4.935032798824749989e-01	9.497287971210326418e-01	-2.120124701490169628e+00
3.824345815961231665e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	-4.321590496988960695e-01	4.235307528963261348e-01	-2.057963093772571028e+00
4.443283806487683023e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	-4.047736371323935600e-01	4.589029414733687418e-01	-2.066682513342911420e+00
4.443283806487683023e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	-3.756050630091181119e-01	5.272072882586975595e-01	-2.062292717335907355e+00
4.443283806487683023e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	-3.251128295619309938e-01	6.460234425199189445e-01	-2.078973493468410538e+00
4.443283806487683023e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	-3.128978668866579937e-01	7.737285317646600546e-01	-2.131665832399761484e+00
4.443283806487683023e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	-3.191711158043517571e-01	9.625898212720294111e-01	-2.205891767544045479e+00
4.443283806487683023e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	-3.856173795072379562e-01	4.681375230304851698e-01	-1.914151241991749686e+00
5.062221797014134381e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	-3.514691817709945099e-01	4.850663887908153171e-01	-1.968663445787171895e+00
5.062221797014134381e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	-2.940073295687852806e-01	5.347538798275937033e-01	-2.006825394455243661e+00
5.062221797014134381e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	-2.721322934451677611e-01	5.833538004657601306e-01	-2.044441636198259360e+00
5.062221797014134381e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	-2.428464681674427084e-01	6.735376081557653549e-01	-2.103592073614649394e+00
5.062221797014134381e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	-2.412210489123651769e-01	7.917086606063108434e-01	-2.185440679773371642e+00
5.062221797014134381e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	-3.210474707066595101e-01	5.440891125412221641e-01	-1.861944152373723682e+00
5.681159787540585739e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	-2.738171556375235127e-01	5.620223042204912645e-01	-1.942637204614555912e+00
5.681159787540585739e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	-2.123659141708458264e-01	5.927867605766223846e-01	-2.008353256519896490e+00
5.681159787540585739e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	-1.706242927905776696e-01	6.287818185303422069e-01	-2.078270187846428030e+00
5.681159787540585739e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	-1.405688357110790321e-01	6.847750679366413351e-01	-2.169901241907780332e+00
5.681159787540585739e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	-1.690537860222320887e-01	7.859986520700203982e-01	-2.265776585416340083e+00
5.681159787540585739e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	-3.480129063076589091e-01	5.832914085484901534e-01	-1.732061167577512606e+00
6.300097778067037098e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	-2.696800057413781815e-01	6.296119650416045488e-01	-1.847807087212345323e+00
6.300097778067037098e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	-1.946665935417826176e-01	6.587795030180103595e-01	-1.953686778954903502e+00
6.300097778067037098e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	-1.102420837933664188e-01	6.785808798918253615e-01	-2.050739834539371031e+00
6.300097778067037098e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	-6.686432734944958156e-02	6.710401023815393273e-01	-2.151072723050617697e+00
6.300097778067037098e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	-6.819697760704457323e-02	6.738219268727618783e-01	-2.259428585957152791e+00
6.300097778067037098e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	-3.477506669124466043e-01	6.930452509144231499e-01	-1.693242937610250465e+00
6.919035768593488456e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	-2.314130995894174703e-01	7.592977146904047459e-01	-1.838364486575187584e+00
6.919035768593488456e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	-1.128564786278047904e-01	7.825434009421314840e-01	-1.986774753569648055e+00
6.919035768593488456e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	3.064805355555222377e-02	7.667319978742455078e-01	-2.131865741697993144e+00
6.919035768593488456e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	1.049477233868003623e-01	7.032100508425003227e-01	-2.268901679157806939e+00
6.919035768593488456e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	1.077909952286120188e-01	6.455186130877450523e-01	-2.376193544590307738e+00
6.919035768593488456e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	-4.011312441047039101e-01	8.804080830373663957e-01	-1.635457617479232795e+00
7.537973759119939814e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	-2.268579957911924794e-01	9.951841889450179224e-01	-1.804067089895056597e+00
7.537973759119939814e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	1.413400583965085389e-02	1.066893747906647150e+00	-1.985991710890061768e+00
7.537973759119939814e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	2.609250500671009831e-01	1.006344886037084052e+00	-2.243924842894330141e+00
7.537973759119939814e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	4.598488975817076607e-01	8.380865822675218624e-01	-2.464985118581182633e+00
7.537973759119939814e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-4.139515925510394254e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.691319588268210055e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.243123251026025855e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.794926913783841655e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.346730576541657456e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.898534239299473256e+02	-6.309111111111110404e+01	7.146521668463492460e-01	1.030069188741947528e+00	-2.632307882862619408e+00
8.156911749646391172e+02	-1.450337902057289057e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.002141564815104857e+02	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-5.539452275729206576e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.057488903307366002e+01	-6.309111111111110404e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-4.139515925510394254e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.691319588268210055e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.243123251026025855e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.794926913783841655e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.346730576541657456e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.898534239299473256e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.450337902057289057e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.002141564815104857e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-5.539452275729206576e+01	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.057488903307366002e+01	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-4.139515925510394254e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.691319588268210055e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.243123251026025855e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.794926913783841655e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.346730576541657456e+02	-2.436888888888887550e+01	-3.169964841200680894e-01	3.749485257771141278e-01	-2.426962894160340056e+00
3.205407825434780307e+02	-1.898534239299473256e+02	-2.436888888888887550e+01	-3.950983886586527660e-01	5.017967372375835566e-01	-2.402433282241815959e+00
3.205407825434780307e+02	-1.450337902057289057e+02	-2.436888888888887550e+01	-4.514828060565605483e-01	7.818468662902091637e-01	-2.431237407132300632e+00
3.205407825434780307e+02	-1.002141564815104857e+02	-2.436888888888887550e+01	-7.844068453160844001e-01	1.015823591955523852e+00	-2.560727114359110601e+00
3.205407825434780307e+02	-5.539452275729206576e+01	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-1.057488903307366002e+01	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-4.139515925510394254e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.691319588268210055e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.243123251026025855e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-2.794926913783841655e+02	-2.436888888888887550e+01	-4.002349465318957300e-01	3.291708798583385942e-01	-2.243835728508145166e+00
3.824345815961231665e+02	-2.346730576541657456e+02	-2.436888888888887550e+01	-3.764778884633415146e-01	4.029662107800788817e-01	-2.255497774382234866e+00
3.824345815961231665e+02	-1.898534239299473256e+02	-2.436888888888887550e+01	-4.065912380955296612e-01	4.637315576393632455e-01	-2.258565327664712186e+00
3.824345815961231665e+02	-1.450337902057289057e+02	-2.436888888888887550e+01	-4.178036687700910079e-01	6.163186452470057475e-01	-2.284283032656219348e+00
3.824345815961231665e+02	-1.002141564815104857e+02	-2.436888888888887550e+01	-4.669409503792394389e-01	7.761333051721805987e-01	-2.379844349766926825e+00
3.824345815961231665e+02	-5.539452275729206576e+01	-2.436888888888887550e+01	-5.383082012424438290e-01	9.255510027332647383e-01	-2.479317388479614692e+00
3.824345815961231665e+02	-1.057488903307366002e+01	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-4.139515925510394254e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.691319588268210055e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.243123251026025855e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-2.794926913783841655e+02	-2.436888888888887550e+01	-3.830918855111917765e-01	3.771752547029194602e-01	-2.103764645463073180e+00
4.443283806487683023e+02	-2.346730576541657456e+02	-2.436888888888887550e+01	-3.697549762157450459e-01	4.176354980145049467e-01	-2.143174352223908841e+00
4.443283806487683023e+02	-1.898534239299473256e+02	-2.436888888888887550e+01	-3.516063350550098221e-01	5.023032826361912839e-01	-2.173029165250000005e+00
4.443283806487683023e+02	-1.450337902057289057e+02	-2.436888888888887550e+01	-3.216431299417763512e-01	6.156831321470690455e-01	-2.229249513073824573e+00
4.443283806487683023e+02	-1.002141564815104857e+02	-2.436888888888887550e+01	-3.257585188835605550e-01	7.327752746410283180e-01	-2.324967467366661822e+00
4.443283806487683023e+02	-5.539452275729206576e+01	-2.436888888888887550e+01	-3.409943416799592342e-01	8.981005890744642173e-01	-2.434107024013428600e+00
4.443283806487683023e+02	-1.057488903307366002e+01	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-4.139515925510394254e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.691319588268210055e+02	-2.436888888888887550e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.243123251026025855e+02	-2.436888888888887550e+01	-3.451289405878696925e-01	3.807157176497355522e-01	-1.964222896055566991e+00
5.062221797014134381e+02	-2.794926913783841655e+02	-2.436888888888887550e+01	-3.439493198508785099e-01	4.089106036741299022e-01	-2.027296114724792986e+00
5.062221797014134381e+02	-2.346730576541657456e+02	-2.436888888888887550e+01	-3.119573824691883601e-01	4.523075354197985121e-01	-2.087837684702087415e+00
